sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_95%_line,aggregate_report_99%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
65 /escm/login/doAuth?id=loginform,30,7718,7951,12579,12750,13396,1109,13396,0.00%,2.2,20.8,4390.43
99 /escm/images/favicon.ico,30,18,11,36,57,86,5,86,0.00%,.5,93.4,18.54
sp_userlogin_46,30,8802,9720,13511,13709,14317,1863,14317,0.00%,2.1,1336.6,4269.59
1 /escm/order/index,30,10030,10842,14638,14894,17663,1189,17663,0.00%,.4,7.8,4526.09
12 /escm/order/showOrderDetail,30,7106,4631,12982,17638,19154,2372,19154,0.00%,.4,9.4,4616.78
22 /escm/messages,30,15,14,25,31,41,8,41,0.00%,.5,.2,7.60
23 /escm/recentItem,30,17,12,23,24,97,9,97,0.00%,.5,.2,17.80
List_Orders,30,17442,17845,22219,22440,25443,6396,25443,0.00%,.4,65.1,4682.06
TOTAL,240,6394,4240,15860,19248,22440,5,25443,0.00%,3.1,408.6,6769.21
