sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_95%_line,aggregate_report_99%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
467 /escm/login/doAuth?id=loginform,10,1260,1247,1364,1364,1621,1019,1621,0.00%,6.2,63.6,149.56
470 /escm/order/newOrder,10,655,631,786,786,798,524,798,0.00%,12.5,116.3,90.37
471 /escm/order/listAllFeaturedOffers,10,6221,6193,6693,6693,6869,5501,6869,0.00%,1.5,7.4,362.08
472 /escm/messages,10,20,17,24,24,42,13,42,0.00%,238.1,107.2,8.03
new_org_login_catalog_landing_with_cache,10,8158,7982,8659,8659,8938,7535,8938,0.00%,1.1,28.1,426.07
TOTAL,50,3263,1247,7982,8449,8938,13,8938,0.00%,5.6,56.2,3298.09
