timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency
24/10/2017 16:34,612,675 /escm/login/auth,200,OK,Thread Group 1-1,true,,5976,2,2,607
24/10/2017 16:34,612,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,true,,5976,2,2,607
24/10/2017 16:34,38,675 /escm/login/auth,200,OK,Thread Group 1-2,true,,5976,2,2,36
24/10/2017 16:34,38,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,true,,5976,2,2,36
24/10/2017 16:34,1120,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,true,,8376,2,2,218
24/10/2017 16:34,1202,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,true,,9588,3,3,245
24/10/2017 16:34,51,675 /escm/login/auth,200,OK,Thread Group 1-3,true,,5976,3,3,49
24/10/2017 16:34,51,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,true,,5976,3,3,49
24/10/2017 16:34,884,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-2,true,,8442,3,3,881
24/10/2017 16:34,2004,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,true,,16818,3,3,1099
24/10/2017 16:34,897,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-1,true,,8442,3,3,887
24/10/2017 16:34,2099,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,true,,18030,3,3,1132
24/10/2017 16:34,45,675 /escm/login/auth,200,OK,Thread Group 1-4,true,,5976,4,4,43
24/10/2017 16:34,45,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,true,,5976,4,4,43
24/10/2017 16:34,1266,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,true,,9598,4,4,256
24/10/2017 16:34,958,681 /escm/customer/index,200,OK,Thread Group 1-2,true,,16048,4,4,13
24/10/2017 16:34,991,681 /escm/customer/index,200,OK,Thread Group 1-1,true,,16047,4,4,11
24/10/2017 16:34,55,675 /escm/login/auth,200,OK,Thread Group 1-5,true,,5976,5,5,53
24/10/2017 16:34,55,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,true,,5976,5,5,53
24/10/2017 16:34,1004,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-3,true,,8438,5,5,992
24/10/2017 16:34,2270,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,true,,18036,5,5,1248
24/10/2017 16:34,1340,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,true,,9584,5,5,234
24/10/2017 16:34,1160,682 /escm/customer/list,200,OK,Thread Group 1-2,true,,15782,5,5,1150
24/10/2017 16:34,33,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-2,true,,457,5,5,32
24/10/2017 16:34,15,686 /escm/messages,200,OK,Thread Group 1-2,true,,461,5,5,14
24/10/2017 16:34,46,675 /escm/login/auth,200,OK,Thread Group 1-6,true,,5976,6,6,44
24/10/2017 16:34,46,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,true,,5976,6,6,44
24/10/2017 16:34,1375,682 /escm/customer/list,200,OK,Thread Group 1-1,true,,15781,6,6,1369
24/10/2017 16:34,20,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-1,true,,457,6,6,20
24/10/2017 16:34,37,686 /escm/messages,200,OK,Thread Group 1-1,true,,461,6,6,36
24/10/2017 16:34,512,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,4413,6,6,506
24/10/2017 16:34,245,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,4413,6,6,243
24/10/2017 16:34,1439,681 /escm/customer/index,200,OK,Thread Group 1-3,true,,16045,6,6,12
24/10/2017 16:34,1782,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,true,,9588,6,6,220
24/10/2017 16:34,1483,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-4,true,,8438,6,6,1478
24/10/2017 16:34,2823,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,true,,18022,6,6,1712
24/10/2017 16:34,653,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-1,true,,40147,7,7,637
24/10/2017 16:34,800,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-2,true,,40147,7,7,785
24/10/2017 16:34,297,675 /escm/login/auth,200,OK,Thread Group 1-7,true,,5976,7,7,296
24/10/2017 16:34,297,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,true,,5976,7,7,296
24/10/2017 16:34,39,688 /escm/messages,200,OK,Thread Group 1-1,true,,461,7,7,39
24/10/2017 16:34,37,688 /escm/messages,200,OK,Thread Group 1-2,true,,461,7,7,37
24/10/2017 16:34,23,689 /escm/messages,200,OK,Thread Group 1-2,true,,461,7,7,22
24/10/2017 16:34,3538,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,true,,78230,7,7,2559
24/10/2017 16:34,30,689 /escm/messages,200,OK,Thread Group 1-1,true,,461,7,7,30
24/10/2017 16:34,3390,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,true,,78228,7,7,2385
24/10/2017 16:34,543,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,3338,7,7,540
24/10/2017 16:34,596,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,3338,7,7,593
24/10/2017 16:34,1985,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-6,true,,9590,8,8,326
24/10/2017 16:34,62,675 /escm/login/auth,200,OK,Thread Group 1-8,true,,5976,8,8,61
24/10/2017 16:34,62,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,true,,5976,8,8,61
24/10/2017 16:34,1433,682 /escm/customer/list,200,OK,Thread Group 1-3,true,,15781,8,8,1428
24/10/2017 16:34,1341,681 /escm/customer/index,200,OK,Thread Group 1-4,true,,16047,8,8,14
24/10/2017 16:34,1381,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-5,true,,8443,8,8,1371
24/10/2017 16:34,3163,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,true,,18031,8,8,1591
24/10/2017 16:34,37,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-3,true,,457,8,8,37
24/10/2017 16:34,17,686 /escm/messages,200,OK,Thread Group 1-3,true,,461,8,8,17
24/10/2017 16:34,634,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-3,true,,4413,8,8,633
24/10/2017 16:34,42,675 /escm/login/auth,200,OK,Thread Group 1-9,true,,5976,9,9,39
24/10/2017 16:34,42,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,true,,5976,9,9,39
24/10/2017 16:34,1961,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-7,true,,9588,9,9,286
