timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Hostname
22/09/2017 16:52,15,509 /escm/js/usageGraphJS/jqplot.enhancedLegendRenderer.min.js,200,OK,Thread Group 1-1,text,true,,2017,589,1,1,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.enhancedLegendRenderer.min.js,13,ESCM-APP
22/09/2017 16:52,19,491 /escm/css/modern_ui/js/jquery-validate/jquery.metadata.js,200,OK,Thread Group 1-1,text,true,,1939,588,1,1,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/jquery.metadata.js,18,ESCM-APP
22/09/2017 16:52,29,490 /escm/css/modern_ui/js/jquery.blockUI.js,200,OK,Thread Group 1-1,text,true,,6159,571,1,1,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.blockUI.js,19,ESCM-APP
22/09/2017 16:52,22,481 /escm/css/modern_ui/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6581,599,1,1,http://10.10.3.16:8080/escm/css/modern_ui/theme/jquery-ui-1.8.17.custom.css,16,ESCM-APP
22/09/2017 16:52,12,494 /escm/css/modern_ui/js/datatable.js,200,OK,Thread Group 1-1,text,true,,1607,566,1,1,http://10.10.3.16:8080/escm/css/modern_ui/js/datatable.js,12,ESCM-APP
22/09/2017 16:52,17,498 /escm/css/modern_ui/js/validator.js,200,OK,Thread Group 1-1,text,true,,4759,566,1,1,http://10.10.3.16:8080/escm/css/modern_ui/js/validator.js,12,ESCM-APP
22/09/2017 16:52,20,506 /escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,200,OK,Thread Group 1-1,text,true,,4130,585,1,1,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,15,ESCM-APP
22/09/2017 16:52,15,518 /escm/js/panels.js,200,OK,Thread Group 1-1,text,true,,2221,549,1,1,http://10.10.3.16:8080/escm/js/panels.js,12,ESCM-APP
22/09/2017 16:52,13,508 /escm/js/usageGraphJS/jqplot.highlighter.min.js,200,OK,Thread Group 1-1,text,true,,2518,578,1,1,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.highlighter.min.js,10,ESCM-APP
22/09/2017 16:52,11,515 /escm/js/jquery.scrollToTop.min.js,200,OK,Thread Group 1-1,text,true,,774,565,1,1,http://10.10.3.16:8080/escm/js/jquery.scrollToTop.min.js,11,ESCM-APP
22/09/2017 16:52,23,513 /escm/js/usageGraphJS/jqplot.cursor.min.js,200,OK,Thread Group 1-1,text,true,,5710,573,1,1,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.cursor.min.js,19,ESCM-APP
22/09/2017 16:52,13,510 /escm/js/usageGraphJS/jqplot.canvasAxisTickRenderer.min.js,200,OK,Thread Group 1-1,text,true,,1465,589,1,1,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasAxisTickRenderer.min.js,11,ESCM-APP
22/09/2017 16:52,13,511 /escm/js/usageGraphJS/jqplot.pointLabels.min.js,200,OK,Thread Group 1-1,text,true,,1988,578,1,1,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.pointLabels.min.js,9,ESCM-APP
22/09/2017 16:52,16,512 /escm/js/escm_alert.js,200,OK,Thread Group 1-1,text,true,,2139,553,1,1,http://10.10.3.16:8080/escm/js/escm_alert.js,12,ESCM-APP
22/09/2017 16:52,188,516 /escm/js/payment/jquery.dataTables.js,200,OK,Thread Group 1-1,text,true,,89133,568,1,1,http://10.10.3.16:8080/escm/js/payment/jquery.dataTables.js,33,ESCM-APP
22/09/2017 16:52,21,514 /escm/js/MonthPicker.min.js,200,OK,Thread Group 1-1,text,true,,4086,558,1,1,http://10.10.3.16:8080/escm/js/MonthPicker.min.js,16,ESCM-APP
22/09/2017 16:52,90,504 /escm/js/usageGraphJS/jquery.jqplot.min.js,200,OK,Thread Group 1-1,text,true,,43049,573,1,1,http://10.10.3.16:8080/escm/js/usageGraphJS/jquery.jqplot.min.js,41,ESCM-APP
22/09/2017 16:52,124,483 /escm/css/modern_ui/organization.css,200,OK,Thread Group 1-1,text,true,,63733,582,1,1,http://10.10.3.16:8080/escm/css/modern_ui/organization.css,43,ESCM-APP
22/09/2017 16:52,5201,519 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-1,text,true,,5178,698,1,1,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,5197,ESCM-APP
22/09/2017 16:52,35,520 /escm/messages,200,OK,Thread Group 1-1,text,true,,461,579,1,1,http://10.10.3.16:8080/escm/messages,33,ESCM-APP
22/09/2017 16:52,9458,new_org_user_login_catalog_landing_without_cache,200,"Number of samples in transaction : 46, number of failing samples : 0",Thread Group 1-1,,true,,458808,28874,1,1,null,7791,ESCM-APP
