"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASDB01\Processor(_Total)\% Processor Time","\\EASDB01\System\Processor Queue Length"
"10/09/2015 16:30:31.214"," ","0"
"10/09/2015 16:30:34.214","0.26058622367008955","4"
"10/09/2015 16:30:37.229","0","0"
"10/09/2015 16:30:40.245","6.6060580114887806","0"
"10/09/2015 16:30:43.261","28.173671230778051","0"
"10/09/2015 16:30:46.261","2.9423850379575289","0"
"10/09/2015 16:30:49.267","5.6465590594524606","1"
"10/09/2015 16:30:52.277","2.1109773492526962","0"
"10/09/2015 16:30:55.286","3.6472936871543515","1"
"10/09/2015 16:30:58.289","2.0043636859532477","0"
"10/09/2015 16:31:01.293","4.9282119392629937","0"
"10/09/2015 16:31:04.298","8.0988467260790564","1"
"10/09/2015 16:31:07.313","0","0"
"10/09/2015 16:31:10.329","0.064630139683674592","0"
"10/09/2015 16:31:13.345","2.5909449072954338","3"
"10/09/2015 16:31:16.350","3.2838466103272013","2"
"10/09/2015 16:31:19.365","1.230380812007037","1"
"10/09/2015 16:31:22.365","0.52091623256980135","1"
"10/09/2015 16:31:25.381","0.19478785877503624","0"
"10/09/2015 16:31:28.396","0.25881598905749259","0"
