timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Hostname
01/11/2017 11:23,18,createAccount,200,OK,Thread Group 1-1,text,true,,498,1,1,18,ESCM-APP
01/11/2017 11:24,81,createAccount,200,OK,Thread Group 1-1,text,true,,403,1,1,81,ESCM-APP
