Label,# Samples,Average,Min,Max,90% Line,Std. Dev.,Error %,Throughput,Received KB/sec,Avg. Bytes
524 /escm/login/auth,5,333,197,648,335,164.76,0.00%,7.7,45.03,5976.0
Hit_the_portal_new,5,1312,862,1835,1601,368.99,0.00%,2.7,1574.83,591832.0
541 /escm/login/doAuth?id=loginform,5,8554,6607,10168,10060,1477.36,0.00%,.5,4.60,9588.0
543 /escm/,5,2397,2064,2642,2457,187.66,0.00%,1.9,16.21,8773.0
545 /escm/dashboard/index,5,1541,1486,1627,1561,52.27,0.00%,3.1,25.85,8613.0
546 /escm/dashboard/myAccountInfo,5,1572,1484,1718,1620,88.65,0.00%,2.9,24.00,8445.0
SP_user_login_46_new,5,15458,13521,17074,16982,1479.68,0.00%,.3,98.59,344755.0
TOTAL,35,4452,197,17074,13521,5214.67,0.00%,2.0,279.68,139711.7
