timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Hostname
25/09/2017 14:38,15,500 /escm/css/modern_ui/js/jquery.multiselect.min.js,200,OK,Thread Group 1-1,text,true,,3981,579,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.multiselect.min.js,15,ESCM-APP
25/09/2017 14:38,13,499 /escm/css/modern_ui/js/clearinput.js,200,OK,Thread Group 1-1,text,true,,1200,567,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/clearinput.js,12,ESCM-APP
25/09/2017 14:38,14,493 /escm/css/modern_ui/js/jquery-validate/jquery.validate.min.js,200,OK,Thread Group 1-1,text,true,,6824,592,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/jquery.validate.min.js,12,ESCM-APP
25/09/2017 14:38,55,484 /escm/css/modern_ui/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,,53407,584,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-ui-1.8.17.custom.min.js,26,ESCM-APP
25/09/2017 14:38,9,486 /escm/css/modern_ui/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,583,3,3,http://10.10.3.16:8080/escm/css/modern_ui/jquery.alerts.css,9,ESCM-APP
25/09/2017 14:38,14,501 /escm/js/usageGraphJS/excanvas.min.js,200,OK,Thread Group 1-1,text,true,,8168,568,3,3,http://10.10.3.16:8080/escm/js/usageGraphJS/excanvas.min.js,13,ESCM-APP
25/09/2017 14:38,11,500 /escm/css/modern_ui/js/jquery.multiselect.min.js,200,OK,Thread Group 1-2,text,true,,3981,579,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.multiselect.min.js,8,ESCM-APP
25/09/2017 14:38,10,497 /escm/css/modern_ui/js/slideBlock.js,200,OK,Thread Group 1-1,text,true,,1162,567,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/slideBlock.js,9,ESCM-APP
25/09/2017 14:38,7,499 /escm/css/modern_ui/js/clearinput.js,200,OK,Thread Group 1-2,text,true,,1200,567,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/clearinput.js,7,ESCM-APP
25/09/2017 14:38,12,493 /escm/css/modern_ui/js/jquery-validate/jquery.validate.min.js,200,OK,Thread Group 1-2,text,true,,6824,592,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/jquery.validate.min.js,10,ESCM-APP
25/09/2017 14:38,8,486 /escm/css/modern_ui/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,,1235,583,3,3,http://10.10.3.16:8080/escm/css/modern_ui/jquery.alerts.css,7,ESCM-APP
25/09/2017 14:38,11,501 /escm/js/usageGraphJS/excanvas.min.js,200,OK,Thread Group 1-2,text,true,,8168,568,3,3,http://10.10.3.16:8080/escm/js/usageGraphJS/excanvas.min.js,9,ESCM-APP
25/09/2017 14:38,12,497 /escm/css/modern_ui/js/slideBlock.js,200,OK,Thread Group 1-2,text,true,,1162,567,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/slideBlock.js,10,ESCM-APP
25/09/2017 14:38,94,487 /escm/css/modern_ui/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,,65186,573,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-1.5.2.min.js,37,ESCM-APP
25/09/2017 14:38,19,488 /escm/css/modern_ui/js/jquery.tablesorter.js,200,OK,Thread Group 1-1,text,true,,8739,575,3,3,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.tablesorter.js,15,ESCM-APP
25/09/2017 14:38,10,489 /escm/css/modern_ui/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2628,570,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.alerts.js,9,ESCM-APP
25/09/2017 14:38,71,487 /escm/css/modern_ui/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,,65186,573,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-1.5.2.min.js,29,ESCM-APP
25/09/2017 14:38,13,492 /escm/css/modern_ui/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-1,text,true,,2753,595,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/additional-methods.min.js,10,ESCM-APP
25/09/2017 14:38,18,488 /escm/css/modern_ui/js/jquery.tablesorter.js,200,OK,Thread Group 1-2,text,true,,8739,575,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.tablesorter.js,15,ESCM-APP
25/09/2017 14:38,15,495 /escm/css/modern_ui/js/main.js,200,OK,Thread Group 1-1,text,true,,2967,561,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/main.js,13,ESCM-APP
25/09/2017 14:38,15,496 /escm/css/modern_ui/js/jquery.qtip-1.0.0-rc3.min.js,200,OK,Thread Group 1-1,text,true,,10015,582,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.qtip-1.0.0-rc3.min.js,13,ESCM-APP
25/09/2017 14:38,26,489 /escm/css/modern_ui/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2628,570,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.alerts.js,23,ESCM-APP
25/09/2017 14:38,16,509 /escm/js/usageGraphJS/jqplot.enhancedLegendRenderer.min.js,200,OK,Thread Group 1-1,text,true,,2017,589,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.enhancedLegendRenderer.min.js,15,ESCM-APP
25/09/2017 14:38,19,492 /escm/css/modern_ui/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-2,text,true,,2753,595,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/additional-methods.min.js,19,ESCM-APP
25/09/2017 14:38,1099,473 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,10558,2689,4,4,http://10.10.3.16:8080/escm/order/newOrder,489,ESCM-APP
25/09/2017 14:38,32,491 /escm/css/modern_ui/js/jquery-validate/jquery.metadata.js,200,OK,Thread Group 1-1,text,true,,1939,588,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/jquery.metadata.js,30,ESCM-APP
25/09/2017 14:38,27,495 /escm/css/modern_ui/js/main.js,200,OK,Thread Group 1-2,text,true,,2967,561,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/main.js,26,ESCM-APP
25/09/2017 14:38,21,490 /escm/css/modern_ui/js/jquery.blockUI.js,200,OK,Thread Group 1-1,text,true,,6159,571,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.blockUI.js,20,ESCM-APP
25/09/2017 14:38,23,496 /escm/css/modern_ui/js/jquery.qtip-1.0.0-rc3.min.js,200,OK,Thread Group 1-2,text,true,,10015,582,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.qtip-1.0.0-rc3.min.js,21,ESCM-APP
