timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
19/07/2017 16:13,32234,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:13,32234,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:13,32260,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:13,32340,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:13,32351,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:13,32377,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:13,32379,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:13,32381,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:14,32451,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:14,32448,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:14,32437,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:14,32441,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:14,32484,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:14,32510,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:15,32509,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:15,32510,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:24,34990,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:24,35007,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:24,35006,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:24,35008,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:24,35023,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:24,35047,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:25,35047,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:25,35047,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35060,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35058,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35165,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35169,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35169,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35173,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35214,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:26,35306,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:45,31679,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:45,31661,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:45,31732,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:45,31769,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:45,31786,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:45,31785,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
19/07/2017 16:45,31788,10.10.3.16 Memory,,,,,true,,0,0,0,0,0,0,0
