timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency
11/09/2017 16:12,511,88 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,369,1,1,http://10.10.3.16:8080/escm/login/auth,508
11/09/2017 16:12,9,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,,1287,439,1,1,http://10.10.3.16:8080/escm/css/logintypedialog.css,8
11/09/2017 16:12,12,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-1,text,true,,2086,444,1,1,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,12
11/09/2017 16:12,16,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6664,453,1,1,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,12
11/09/2017 16:12,8,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2581,420,2,2,http://10.10.3.16:8080/escm/js/jquery.alerts.js,6
11/09/2017 16:12,9,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,424,2,2,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,9
11/09/2017 16:12,49,88 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,369,2,2,http://10.10.3.16:8080/escm/login/auth,48
11/09/2017 16:12,6,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-2,text,true,,1287,439,2,2,http://10.10.3.16:8080/escm/css/logintypedialog.css,5
11/09/2017 16:12,6,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-2,text,true,,2086,444,2,2,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,5
11/09/2017 16:12,10,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6664,453,2,2,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,8
11/09/2017 16:12,79,94 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,,65186,423,2,2,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,27
11/09/2017 16:12,9,99 /escm/js/fingerprint.js,200,OK,Thread Group 1-1,text,true,,3892,418,2,2,http://10.10.3.16:8080/escm/js/fingerprint.js,8
11/09/2017 16:12,13,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2581,420,2,2,http://10.10.3.16:8080/escm/js/jquery.alerts.js,12
11/09/2017 16:12,8,93 /escm/images/favicon.ico,200,OK,Thread Group 1-1,bin,true,,191359,430,2,2,http://10.10.3.16:8080/escm/images/favicon.ico,7
11/09/2017 16:12,15,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,,2280,424,2,2,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,15
11/09/2017 16:12,21,97 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,437,2,2,http://10.10.3.16:8080/escm/css/jquery.alerts.css,21
