timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency
24/10/2017 15:34,586,675 /escm/login/auth,200,OK,Thread Group 1-1,true,,5976,1,1,582
24/10/2017 15:34,586,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,true,,5976,1,1,582
24/10/2017 15:34,35,675 /escm/login/auth,200,OK,Thread Group 1-2,true,,5976,2,2,34
24/10/2017 15:34,35,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,true,,5976,2,2,34
24/10/2017 15:34,42,675 /escm/login/auth,200,OK,Thread Group 1-3,true,,5976,3,3,40
24/10/2017 15:34,42,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,true,,5976,3,3,40
24/10/2017 15:34,1053,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,true,,9588,3,3,185
24/10/2017 15:34,1190,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,true,,9588,3,3,260
24/10/2017 15:34,760,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-2,true,,8441,3,3,758
24/10/2017 15:34,1813,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,true,,18029,3,3,943
24/10/2017 15:34,781,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-1,true,,8441,3,3,780
24/10/2017 15:34,1971,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,true,,18029,3,3,1040
24/10/2017 15:34,48,675 /escm/login/auth,200,OK,Thread Group 1-4,true,,5976,4,4,47
24/10/2017 15:34,48,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,true,,5976,4,4,47
24/10/2017 15:34,1518,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,true,,9587,4,4,480
24/10/2017 15:34,1055,681 /escm/customer/index,200,OK,Thread Group 1-2,true,,16047,4,4,11
24/10/2017 15:34,1081,681 /escm/customer/index,200,OK,Thread Group 1-1,true,,16047,4,4,11
24/10/2017 15:34,53,675 /escm/login/auth,200,OK,Thread Group 1-5,true,,5976,5,5,51
24/10/2017 15:34,53,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,true,,5976,5,5,51
24/10/2017 15:34,1307,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,true,,9588,5,5,218
24/10/2017 15:34,1332,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-3,true,,8442,5,5,1329
24/10/2017 15:34,2850,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,true,,18029,5,5,1809
24/10/2017 15:34,1018,682 /escm/customer/list,200,OK,Thread Group 1-1,true,,15781,5,5,1015
24/10/2017 15:34,1074,682 /escm/customer/list,200,OK,Thread Group 1-2,true,,15779,5,5,1070
24/10/2017 15:34,15,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-2,true,,457,5,5,15
24/10/2017 15:34,17,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-1,true,,457,5,5,17
24/10/2017 15:34,13,686 /escm/messages,200,OK,Thread Group 1-2,true,,461,5,5,13
24/10/2017 15:34,12,686 /escm/messages,200,OK,Thread Group 1-1,true,,461,5,5,11
24/10/2017 15:34,45,675 /escm/login/auth,200,OK,Thread Group 1-6,true,,5976,6,6,44
24/10/2017 15:34,45,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,true,,5976,6,6,44
24/10/2017 15:34,333,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,4413,6,6,332
24/10/2017 15:34,342,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,4413,6,6,329
24/10/2017 15:34,1084,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-4,true,,8445,6,6,1080
24/10/2017 15:34,2391,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,true,,18033,6,6,1298
24/10/2017 15:34,1605,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,true,,9589,6,6,353
24/10/2017 15:34,640,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-1,true,,40146,6,6,618
24/10/2017 15:34,1094,681 /escm/customer/index,200,OK,Thread Group 1-3,true,,16044,6,6,10
24/10/2017 15:34,39,688 /escm/messages,200,OK,Thread Group 1-1,true,,461,6,6,38
