timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency
16/10/2017 16:01,536,675 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,1,1,http://10.10.3.16:8080/escm/login/auth,533
16/10/2017 16:01,536,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,5976,1,1,null,533
16/10/2017 16:01,52,675 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,2,2,http://10.10.3.16:8080/escm/login/auth,51
16/10/2017 16:01,52,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,5976,2,2,null,51
16/10/2017 16:01,1284,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9594,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,264
16/10/2017 16:01,53,675 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,3,3,http://10.10.3.16:8080/escm/login/auth,49
16/10/2017 16:01,53,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,5976,3,3,null,49
16/10/2017 16:01,1099,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,9597,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,234
16/10/2017 16:01,958,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-1,text,true,,8452,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,951
16/10/2017 16:01,2242,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,18046,3,3,null,1215
16/10/2017 16:01,873,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-2,text,true,,8452,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,870
16/10/2017 16:01,1972,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,18049,4,4,null,1104
16/10/2017 16:01,57,675 /escm/login/auth,200,OK,Thread Group 1-4,text,true,,5976,4,4,http://10.10.3.16:8080/escm/login/auth,54
16/10/2017 16:01,57,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,5976,4,4,null,54
16/10/2017 16:01,1197,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,9596,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,238
16/10/2017 16:01,981,143 /escm/productOffer/index,200,OK,Thread Group 1-1,text,true,,12552,4,4,http://10.10.3.16:8080/escm/productOffer/list,44
16/10/2017 16:01,55,675 /escm/login/auth,200,OK,Thread Group 1-5,text,true,,5976,5,5,http://10.10.3.16:8080/escm/login/auth,54
16/10/2017 16:01,55,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,5976,5,5,null,54
16/10/2017 16:01,1147,143 /escm/productOffer/index,200,OK,Thread Group 1-2,text,true,,12554,5,5,http://10.10.3.16:8080/escm/productOffer/list,42
16/10/2017 16:01,1014,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-3,text,true,,8453,5,5,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,1007
16/10/2017 16:01,2211,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,18049,5,5,null,1245
16/10/2017 16:01,1395,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,text,true,,9594,5,5,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,249
16/10/2017 16:01,1030,144 /escm/productOffer/list,200,OK,Thread Group 1-1,text,true,,12391,5,5,http://10.10.3.16:8080/escm/productOffer/list,1027
16/10/2017 16:01,57,675 /escm/login/auth,200,OK,Thread Group 1-6,text,true,,5976,6,6,http://10.10.3.16:8080/escm/login/auth,55
16/10/2017 16:01,57,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,5976,6,6,null,55
16/10/2017 16:01,253,147 /escm/productOffer/getAllService,200,OK,Thread Group 1-1,text,true,,489,6,6,http://10.10.3.16:8080/escm/productOffer/getAllService,253
16/10/2017 16:01,16,148 /escm/messages,200,OK,Thread Group 1-1,text,true,,461,6,6,http://10.10.3.16:8080/escm/messages,16
16/10/2017 16:01,1173,144 /escm/productOffer/list,200,OK,Thread Group 1-2,text,true,,12392,6,6,http://10.10.3.16:8080/escm/productOffer/list,1162
16/10/2017 16:01,31,147 /escm/productOffer/getAllService,200,OK,Thread Group 1-2,text,true,,489,6,6,http://10.10.3.16:8080/escm/productOffer/getAllService,31
16/10/2017 16:01,13,148 /escm/messages,200,OK,Thread Group 1-2,text,true,,461,6,6,http://10.10.3.16:8080/escm/messages,13
16/10/2017 16:01,211,146 /escm/productOffer/offerList,200,OK,Thread Group 1-1,text,true,,9606,6,6,http://10.10.3.16:8080/escm/productOffer/offerList,208
16/10/2017 16:01,29,149 /escm/recentItem,200,OK,Thread Group 1-1,text,true,,341,6,6,http://10.10.3.16:8080/escm/recentItem,29
16/10/2017 16:01,38,150 /escm/messages,200,OK,Thread Group 1-1,text,true,,461,6,6,http://10.10.3.16:8080/escm/messages,38
16/10/2017 16:01,14,151 /escm/recentItem,200,OK,Thread Group 1-1,text,true,,341,6,6,http://10.10.3.16:8080/escm/recentItem,14
16/10/2017 16:01,2572,List_offers_46_SP_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,,true,,36642,6,6,null,1629
16/10/2017 16:01,208,146 /escm/productOffer/offerList,200,OK,Thread Group 1-2,text,true,,9606,5,5,http://10.10.3.16:8080/escm/productOffer/offerList,204
16/10/2017 16:01,12,149 /escm/recentItem,200,OK,Thread Group 1-2,text,true,,341,5,5,http://10.10.3.16:8080/escm/recentItem,11
16/10/2017 16:01,12,150 /escm/messages,200,OK,Thread Group 1-2,text,true,,461,5,5,http://10.10.3.16:8080/escm/messages,11
16/10/2017 16:01,11,151 /escm/recentItem,200,OK,Thread Group 1-2,text,true,,341,5,5,http://10.10.3.16:8080/escm/recentItem,11
16/10/2017 16:01,2607,List_offers_46_SP_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,,true,,36645,5,5,null,1485
16/10/2017 16:01,1433,143 /escm/productOffer/index,200,OK,Thread Group 1-3,text,true,,12555,4,4,http://10.10.3.16:8080/escm/productOffer/list,48
16/10/2017 16:01,1269,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-4,text,true,,7235,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,1265
16/10/2017 16:01,2664,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,16829,4,4,null,1514
16/10/2017 16:01,1730,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,text,true,,9588,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,298
16/10/2017 16:01,319,675 /escm/login/auth,200,OK,Thread Group 1-7,text,true,,5976,5,5,http://10.10.3.16:8080/escm/login/auth,309
16/10/2017 16:01,319,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,5976,5,5,null,309
16/10/2017 16:01,1555,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-6,text,true,,9592,5,5,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,257
16/10/2017 16:01,1197,144 /escm/productOffer/list,200,OK,Thread Group 1-3,text,true,,12391,5,5,http://10.10.3.16:8080/escm/productOffer/list,1163
16/10/2017 16:01,21,147 /escm/productOffer/getAllService,200,OK,Thread Group 1-3,text,true,,489,5,5,http://10.10.3.16:8080/escm/productOffer/getAllService,21
16/10/2017 16:01,12,148 /escm/messages,200,OK,Thread Group 1-3,text,true,,461,5,5,http://10.10.3.16:8080/escm/messages,12
16/10/2017 16:01,1189,143 /escm/productOffer/index,200,OK,Thread Group 1-4,text,true,,12554,5,5,http://10.10.3.16:8080/escm/productOffer/list,46
16/10/2017 16:01,1268,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-5,text,true,,8447,6,6,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,1259
16/10/2017 16:01,2998,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,18035,6,6,null,1557
16/10/2017 16:01,99,675 /escm/login/auth,200,OK,Thread Group 1-8,text,true,,5976,6,6,http://10.10.3.16:8080/escm/login/auth,97
16/10/2017 16:01,99,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,5976,6,6,null,97
16/10/2017 16:01,236,146 /escm/productOffer/offerList,200,OK,Thread Group 1-3,text,true,,9606,6,6,http://10.10.3.16:8080/escm/productOffer/offerList,234
16/10/2017 16:01,20,149 /escm/recentItem,200,OK,Thread Group 1-3,text,true,,341,6,6,http://10.10.3.16:8080/escm/recentItem,19
16/10/2017 16:01,22,150 /escm/messages,200,OK,Thread Group 1-3,text,true,,461,6,6,http://10.10.3.16:8080/escm/messages,22
16/10/2017 16:01,38,151 /escm/recentItem,200,OK,Thread Group 1-3,text,true,,341,6,6,http://10.10.3.16:8080/escm/recentItem,37
16/10/2017 16:01,2979,List_offers_46_SP_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,,true,,36645,6,6,null,1556
16/10/2017 16:01,1437,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-7,text,true,,9593,5,5,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,285
16/10/2017 16:01,1441,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-6,text,true,,8445,6,6,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,1438
16/10/2017 16:01,2996,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,18037,6,6,null,1695
16/10/2017 16:01,97,675 /escm/login/auth,200,OK,Thread Group 1-9,text,true,,5976,6,6,http://10.10.3.16:8080/escm/login/auth,95
16/10/2017 16:01,97,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,5976,6,6,null,95
16/10/2017 16:01,1252,144 /escm/productOffer/list,200,OK,Thread Group 1-4,text,true,,12388,6,6,http://10.10.3.16:8080/escm/productOffer/list,1249
16/10/2017 16:01,39,147 /escm/productOffer/getAllService,200,OK,Thread Group 1-4,text,true,,489,6,6,http://10.10.3.16:8080/escm/productOffer/getAllService,39
16/10/2017 16:01,1145,143 /escm/productOffer/index,200,OK,Thread Group 1-5,text,true,,12555,6,6,http://10.10.3.16:8080/escm/productOffer/list,112
16/10/2017 16:01,16,148 /escm/messages,200,OK,Thread Group 1-4,text,true,,461,6,6,http://10.10.3.16:8080/escm/messages,16
16/10/2017 16:01,1272,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-8,text,true,,9588,6,6,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,237
16/10/2017 16:01,287,146 /escm/productOffer/offerList,200,OK,Thread Group 1-4,text,true,,9606,6,6,http://10.10.3.16:8080/escm/productOffer/offerList,278
16/10/2017 16:01,69,149 /escm/recentItem,200,OK,Thread Group 1-4,text,true,,341,6,6,http://10.10.3.16:8080/escm/recentItem,68
16/10/2017 16:01,70,150 /escm/messages,200,OK,Thread Group 1-4,text,true,,461,6,6,http://10.10.3.16:8080/escm/messages,70
16/10/2017 16:01,11,151 /escm/recentItem,200,OK,Thread Group 1-4,text,true,,341,6,6,http://10.10.3.16:8080/escm/recentItem,11
16/10/2017 16:01,2933,List_offers_46_SP_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-4,,true,,36641,6,6,null,1777
16/10/2017 16:01,1240,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-7,text,true,,8449,6,6,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,1235
16/10/2017 16:01,2677,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,18042,6,6,null,1520
