timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency
24/10/2017 16:32,582,675 /escm/login/auth,200,OK,Thread Group 1-1,true,,5976,1,1,578
24/10/2017 16:32,582,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,true,,5976,1,1,578
24/10/2017 16:32,40,675 /escm/login/auth,200,OK,Thread Group 1-2,true,,5976,2,2,38
24/10/2017 16:32,40,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,true,,5976,2,2,38
24/10/2017 16:32,39,675 /escm/login/auth,200,OK,Thread Group 1-3,true,,5976,3,3,36
24/10/2017 16:32,39,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,true,,5976,3,3,36
24/10/2017 16:32,1241,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,true,,9594,3,3,301
24/10/2017 16:32,1094,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,true,,9588,3,3,198
24/10/2017 16:32,744,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-1,true,,8442,3,3,741
24/10/2017 16:32,1985,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,true,,18036,3,3,1042
24/10/2017 16:32,747,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-2,true,,8442,3,3,743
24/10/2017 16:32,1841,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,true,,18030,3,3,941
24/10/2017 16:32,41,675 /escm/login/auth,200,OK,Thread Group 1-4,true,,5976,4,4,40
24/10/2017 16:32,41,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,true,,5976,4,4,40
24/10/2017 16:32,1006,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,true,,9588,4,4,245
24/10/2017 16:32,805,681 /escm/customer/index,200,OK,Thread Group 1-1,true,,16047,4,4,13
24/10/2017 16:32,881,681 /escm/customer/index,200,OK,Thread Group 1-2,true,,16047,4,4,9
24/10/2017 16:32,443,675 /escm/login/auth,200,OK,Thread Group 1-5,true,,5976,5,5,442
24/10/2017 16:32,443,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,true,,5976,5,5,442
24/10/2017 16:32,1544,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-3,true,,8442,5,5,1532
24/10/2017 16:32,2550,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,true,,18030,5,5,1777
24/10/2017 16:32,1804,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,true,,9588,5,5,228
24/10/2017 16:32,1482,682 /escm/customer/list,200,OK,Thread Group 1-1,true,,15781,5,5,1475
24/10/2017 16:32,19,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-1,true,,457,5,5,19
24/10/2017 16:32,13,686 /escm/messages,200,OK,Thread Group 1-1,true,,461,5,5,13
24/10/2017 16:32,1468,682 /escm/customer/list,200,OK,Thread Group 1-2,true,,15781,6,6,1465
24/10/2017 16:32,52,675 /escm/login/auth,200,OK,Thread Group 1-6,true,,5976,6,6,51
24/10/2017 16:32,52,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,true,,5976,6,6,51
24/10/2017 16:32,17,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-2,true,,457,6,6,17
24/10/2017 16:32,10,686 /escm/messages,200,OK,Thread Group 1-2,true,,461,6,6,10
24/10/2017 16:32,933,681 /escm/customer/index,200,OK,Thread Group 1-3,true,,16047,6,6,14
24/10/2017 16:32,318,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,4413,6,6,315
24/10/2017 16:32,428,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,4413,6,6,426
24/10/2017 16:32,1333,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-4,true,,8442,7,7,1331
24/10/2017 16:32,3137,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,true,,18030,7,7,1559
24/10/2017 16:32,1799,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,true,,9587,7,7,338
24/10/2017 16:32,373,675 /escm/login/auth,200,OK,Thread Group 1-7,true,,5976,7,7,372
24/10/2017 16:32,373,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,true,,5976,7,7,372
24/10/2017 16:32,876,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-2,true,,40146,7,7,869
24/10/2017 16:32,878,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-1,true,,40147,7,7,865
24/10/2017 16:32,16,688 /escm/messages,200,OK,Thread Group 1-1,true,,461,7,7,15
24/10/2017 16:32,9,689 /escm/messages,200,OK,Thread Group 1-1,true,,461,7,7,8
24/10/2017 16:32,3650,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,true,,78228,7,7,2834
24/10/2017 16:32,28,688 /escm/messages,200,OK,Thread Group 1-2,true,,461,7,7,28
24/10/2017 16:32,44,689 /escm/messages,200,OK,Thread Group 1-2,true,,461,7,7,44
24/10/2017 16:32,3642,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,true,,78227,7,7,2757
24/10/2017 16:32,1191,682 /escm/customer/list,200,OK,Thread Group 1-3,true,,15781,7,7,1188
24/10/2017 16:32,19,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-3,true,,457,7,7,18
24/10/2017 16:32,8,686 /escm/messages,200,OK,Thread Group 1-3,true,,461,7,7,8
24/10/2017 16:32,1573,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-6,true,,9588,7,7,249
24/10/2017 16:32,460,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,3338,7,7,459
24/10/2017 16:32,505,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,3338,7,7,504
24/10/2017 16:32,372,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-3,true,,4413,7,7,369
24/10/2017 16:32,51,675 /escm/login/auth,200,OK,Thread Group 1-8,true,,5976,8,8,49
