Label,# Samples,Average,Min,Max,90% Line,Std. Dev.,Error %,Throughput,Received KB/sec,Avg. Bytes
524 /escm/login/auth,10,428,155,1235,677,322.38,0.00%,8.1,47.25,5976.0
Hit_the_portal_new,10,1453,853,2297,2107,494.90,0.00%,4.4,2516.16,591832.0
541 /escm/login/doAuth?id=loginform,10,10141,4688,14302,14220,3208.09,0.00%,.7,6.55,9591.7
543 /escm/,10,3249,2451,3903,3659,430.53,0.00%,2.6,21.96,8775.2
545 /escm/dashboard/index,10,2533,2126,3066,2734,241.19,0.00%,3.3,27.43,8612.0
546 /escm/dashboard/myAccountInfo,10,2589,2049,3275,2960,366.70,0.00%,3.1,25.18,8444.0
SP_user_login_46_new,10,20677,15349,24970,24850,3247.67,0.00%,.4,134.83,344758.9
TOTAL,70,5867,155,24970,18240,6937.85,0.00%,2.8,382.49,139712.8
