timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency
11/10/2017 11:37,669,524 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,399,1,1,665
11/10/2017 11:37,79,529 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-1,text,true,,2086,444,1,1,78
11/10/2017 11:37,45,532 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,424,1,1,40
11/10/2017 11:37,44,534 /escm/js/fingerprint.js,200,OK,Thread Group 1-1,text,true,,3892,418,1,1,39
11/10/2017 11:37,39,528 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,437,1,1,38
11/10/2017 11:37,43,535 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,,5525,416,1,1,37
11/10/2017 11:37,60,525 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6664,453,2,2,49
11/10/2017 11:37,41,526 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,,1287,439,2,2,40
11/10/2017 11:37,42,533 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2581,420,2,2,38
11/10/2017 11:37,161,524 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,399,2,2,154
11/10/2017 11:37,11,529 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-2,text,true,,2086,444,2,2,11
11/10/2017 11:37,15,532 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,,2280,424,2,2,12
11/10/2017 11:37,21,534 /escm/js/fingerprint.js,200,OK,Thread Group 1-2,text,true,,3892,418,2,2,17
11/10/2017 11:37,14,528 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,,1235,437,2,2,12
11/10/2017 11:37,30,535 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,,5525,416,2,2,29
11/10/2017 11:37,146,530 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,,53407,434,2,2,66
11/10/2017 11:37,23,525 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6664,453,2,2,20
11/10/2017 11:37,21,526 /escm/css/logintypedialog.css,200,OK,Thread Group 1-2,text,true,,1287,439,2,2,17
11/10/2017 11:37,19,533 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2581,420,2,2,14
11/10/2017 11:37,154,531 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,,65186,423,2,2,62
11/10/2017 11:37,107,530 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,,53407,434,2,2,32
11/10/2017 11:37,121,531 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,,65186,423,2,2,29
11/10/2017 11:37,313,527 /escm/css/merchant.css,200,OK,Thread Group 1-1,text,true,,150536,432,2,2,67
11/10/2017 11:37,42,536 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-1,text,true,,73848,492,2,2,40
11/10/2017 11:37,11,537 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-1,text,true,,71736,491,2,2,10
11/10/2017 11:37,14,538 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-1,text,true,,145593,498,2,2,12
11/10/2017 11:37,1742,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-1,,true,,591832,6620,2,2,1281
11/10/2017 11:37,287,527 /escm/css/merchant.css,200,OK,Thread Group 1-2,text,true,,150536,432,2,2,36
11/10/2017 11:37,9,536 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-2,text,true,,73848,492,2,2,8
11/10/2017 11:37,10,537 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-2,text,true,,71736,491,2,2,9
11/10/2017 11:37,11,538 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-2,text,true,,145593,498,2,2,8
11/10/2017 11:37,860,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-2,,true,,591832,6620,2,2,408
11/10/2017 11:37,155,524 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,399,3,3,148
11/10/2017 11:37,21,529 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-3,text,true,,2086,444,3,3,21
11/10/2017 11:37,12,532 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-3,text,true,,2280,424,3,3,10
11/10/2017 11:37,16,534 /escm/js/fingerprint.js,200,OK,Thread Group 1-3,text,true,,3892,418,3,3,11
11/10/2017 11:37,15,528 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,,1235,437,3,3,13
11/10/2017 11:37,33,535 /escm/js/validator.js,200,OK,Thread Group 1-3,text,true,,5525,416,3,3,23
11/10/2017 11:37,20,525 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-3,text,true,,6664,453,3,3,15
11/10/2017 11:37,12,526 /escm/css/logintypedialog.css,200,OK,Thread Group 1-3,text,true,,1287,439,3,3,11
11/10/2017 11:37,20,533 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,,2581,420,3,3,17
11/10/2017 11:37,108,530 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-3,text,true,,53407,434,3,3,40
11/10/2017 11:37,101,531 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-3,text,true,,65186,423,3,3,30
11/10/2017 11:37,308,527 /escm/css/merchant.css,200,OK,Thread Group 1-3,text,true,,150536,432,3,3,42
11/10/2017 11:37,12,536 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-3,text,true,,73848,492,3,3,11
11/10/2017 11:37,9,537 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-3,text,true,,71736,491,3,3,8
11/10/2017 11:37,11,538 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-3,text,true,,145593,498,3,3,8
11/10/2017 11:37,853,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-3,,true,,591832,6620,3,3,408
11/10/2017 11:37,247,524 /escm/login/auth,200,OK,Thread Group 1-4,text,true,,5976,399,4,4,241
11/10/2017 11:37,28,529 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-4,text,true,,2086,444,4,4,28
11/10/2017 11:37,19,532 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-4,text,true,,2280,424,4,4,17
11/10/2017 11:37,24,534 /escm/js/fingerprint.js,200,OK,Thread Group 1-4,text,true,,3892,418,4,4,19
11/10/2017 11:37,29,528 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-4,text,true,,1235,437,4,4,28
11/10/2017 11:37,19,535 /escm/js/validator.js,200,OK,Thread Group 1-4,text,true,,5525,416,4,4,14
11/10/2017 11:37,169,525 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-4,text,true,,6664,453,4,4,159
11/10/2017 11:37,11,526 /escm/css/logintypedialog.css,200,OK,Thread Group 1-4,text,true,,1287,439,4,4,9
11/10/2017 11:37,16,533 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-4,text,true,,2581,420,4,4,13
11/10/2017 11:37,129,530 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-4,text,true,,53407,434,4,4,28
11/10/2017 11:37,134,531 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-4,text,true,,65186,423,4,4,43
11/10/2017 11:37,275,524 /escm/login/auth,200,OK,Thread Group 1-5,text,true,,5976,399,5,5,274
11/10/2017 11:37,532,527 /escm/css/merchant.css,200,OK,Thread Group 1-4,text,true,,150536,432,5,5,92
11/10/2017 11:37,13,536 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-4,text,true,,73848,492,5,5,12
