timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency
11/10/2017 11:37,669,524 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,399,1,1,665
11/10/2017 11:37,161,524 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,399,2,2,154
11/10/2017 11:37,1742,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-1,,true,,591832,6620,2,2,1281
11/10/2017 11:37,860,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-2,,true,,591832,6620,2,2,408
11/10/2017 11:37,155,524 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,399,3,3,148
11/10/2017 11:37,853,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-3,,true,,591832,6620,3,3,408
11/10/2017 11:37,247,524 /escm/login/auth,200,OK,Thread Group 1-4,text,true,,5976,399,4,4,241
11/10/2017 11:37,275,524 /escm/login/auth,200,OK,Thread Group 1-5,text,true,,5976,399,5,5,274
11/10/2017 11:37,1399,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-4,,true,,591832,6620,5,5,729
11/10/2017 11:37,225,524 /escm/login/auth,200,OK,Thread Group 1-6,text,true,,5976,399,6,6,222
11/10/2017 11:37,1242,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-5,,true,,591832,6620,6,6,830
11/10/2017 11:37,939,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-6,,true,,591832,6620,6,6,590
11/10/2017 11:37,677,524 /escm/login/auth,200,OK,Thread Group 1-7,text,true,,5976,399,7,7,674
11/10/2017 11:37,293,524 /escm/login/auth,200,OK,Thread Group 1-8,text,true,,5976,399,8,8,290
11/10/2017 11:37,1853,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-7,,true,,591832,6620,8,8,1479
11/10/2017 11:37,1247,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-8,,true,,591832,6620,9,9,828
11/10/2017 11:37,347,524 /escm/login/auth,200,OK,Thread Group 1-9,text,true,,5976,399,9,9,339
11/10/2017 11:37,2107,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-9,,true,,591832,6620,10,10,792
11/10/2017 11:37,1235,524 /escm/login/auth,200,OK,Thread Group 1-10,text,true,,5976,399,10,10,1233
11/10/2017 11:37,2297,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-10,,true,,591832,6620,10,10,1876
11/10/2017 11:37,8168,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-7,text,true,,9595,3318,10,10,1078
11/10/2017 11:37,7788,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-8,text,true,,9591,3402,10,10,1862
11/10/2017 11:37,11697,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,text,true,,9591,3414,10,10,776
11/10/2017 11:37,10757,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,text,true,,9591,3318,10,10,827
11/10/2017 11:37,13250,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,9591,3318,10,10,2161
11/10/2017 11:37,14220,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,9591,3390,10,10,3148
11/10/2017 11:37,14302,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9591,3330,10,10,3193
11/10/2017 11:37,4688,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-10,text,true,,9591,3366,10,10,551
11/10/2017 11:37,5997,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-9,text,true,,9594,3402,10,10,1088
11/10/2017 11:37,10544,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-6,text,true,,9591,3390,10,10,957
11/10/2017 11:37,2451,543 /escm/,200,OK,Thread Group 1-3,text,true,,8776,1907,10,10,118
11/10/2017 11:37,2617,543 /escm/,200,OK,Thread Group 1-8,text,true,,8776,1907,10,10,105
11/10/2017 11:37,3130,543 /escm/,200,OK,Thread Group 1-4,text,true,,8776,1907,10,10,168
11/10/2017 11:37,3229,543 /escm/,200,OK,Thread Group 1-9,text,true,,8776,1907,10,10,44
11/10/2017 11:37,3413,543 /escm/,200,OK,Thread Group 1-10,text,true,,8776,1907,10,10,50
11/10/2017 11:37,3483,543 /escm/,200,OK,Thread Group 1-5,text,true,,8776,1907,10,10,41
11/10/2017 11:37,3058,543 /escm/,200,OK,Thread Group 1-6,text,true,,8772,1907,10,10,98
11/10/2017 11:37,3547,543 /escm/,200,OK,Thread Group 1-7,text,true,,8776,1907,10,10,64
11/10/2017 11:37,3659,543 /escm/,200,OK,Thread Group 1-2,text,true,,8772,1907,10,10,61
11/10/2017 11:37,3903,543 /escm/,200,OK,Thread Group 1-1,text,true,,8776,1907,10,10,87
11/10/2017 11:37,2409,545 /escm/dashboard/index,200,OK,Thread Group 1-3,text,true,,8612,1284,10,10,17
11/10/2017 11:37,2590,545 /escm/dashboard/index,200,OK,Thread Group 1-8,text,true,,8612,1284,10,10,16
11/10/2017 11:37,2126,545 /escm/dashboard/index,200,OK,Thread Group 1-9,text,true,,8612,1284,10,10,15
11/10/2017 11:37,2415,545 /escm/dashboard/index,200,OK,Thread Group 1-4,text,true,,8612,1284,10,10,15
11/10/2017 11:37,2530,545 /escm/dashboard/index,200,OK,Thread Group 1-10,text,true,,8612,1284,10,10,16
11/10/2017 11:37,2306,545 /escm/dashboard/index,200,OK,Thread Group 1-2,text,true,,8612,1284,10,10,63
11/10/2017 11:37,2543,545 /escm/dashboard/index,200,OK,Thread Group 1-6,text,true,,8612,1284,10,10,16
11/10/2017 11:37,2734,545 /escm/dashboard/index,200,OK,Thread Group 1-5,text,true,,8612,1284,10,10,36
11/10/2017 11:37,2619,545 /escm/dashboard/index,200,OK,Thread Group 1-1,text,true,,8612,1284,10,10,55
11/10/2017 11:37,3066,545 /escm/dashboard/index,200,OK,Thread Group 1-7,text,true,,8612,1284,10,10,22
11/10/2017 11:37,2500,546 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-8,text,true,,8444,646,10,10,2494
