Label,# Samples,Average,Min,Max,90% Line,Std. Dev.,Error %,Throughput,Received KB/sec,Avg. Bytes
467 /escm/login/doAuth?id=loginform,10,1260,1019,1621,1364,149.56,0.00%,6.2,63.61,10558.0
470 /escm/order/newOrder,10,655,524,798,786,90.37,0.00%,12.5,116.31,9504.0
471 /escm/order/listAllFeaturedOffers,10,6221,5501,6869,6693,362.08,0.00%,1.5,7.36,5178.0
472 /escm/messages,10,20,13,42,24,8.03,0.00%,238.1,107.19,461.0
new_org_login_catalog_landing_with_cache,10,8158,7535,8938,8659,426.07,0.00%,1.1,28.08,25701.0
TOTAL,50,3263,13,8938,7982,3298.09,0.00%,5.6,56.16,10280.4
