timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Hostname
25/09/2017 14:47,1621,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,10558,2749,2,2,http://10.10.3.16:8080/escm/order/newOrder,822,ESCM-APP
25/09/2017 14:47,1149,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,10558,2701,3,3,http://10.10.3.16:8080/escm/order/newOrder,478,ESCM-APP
25/09/2017 14:47,681,470 /escm/order/newOrder,200,OK,Thread Group 1-1,text,true,,9504,637,3,3,http://10.10.3.16:8080/escm/order/newOrder,679,ESCM-APP
25/09/2017 14:47,575,470 /escm/order/newOrder,200,OK,Thread Group 1-2,text,true,,9504,637,3,3,http://10.10.3.16:8080/escm/order/newOrder,569,ESCM-APP
25/09/2017 14:47,1168,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,10558,2773,4,4,http://10.10.3.16:8080/escm/order/newOrder,503,ESCM-APP
25/09/2017 14:47,524,470 /escm/order/newOrder,200,OK,Thread Group 1-3,text,true,,9504,637,4,4,http://10.10.3.16:8080/escm/order/newOrder,522,ESCM-APP
25/09/2017 14:47,1019,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,text,true,,10558,2665,5,5,http://10.10.3.16:8080/escm/order/newOrder,442,ESCM-APP
25/09/2017 14:47,569,470 /escm/order/newOrder,200,OK,Thread Group 1-4,text,true,,9504,637,5,5,http://10.10.3.16:8080/escm/order/newOrder,559,ESCM-APP
25/09/2017 14:47,1212,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,text,true,,10558,2737,6,6,http://10.10.3.16:8080/escm/order/newOrder,517,ESCM-APP
25/09/2017 14:47,591,470 /escm/order/newOrder,200,OK,Thread Group 1-5,text,true,,9504,637,6,6,http://10.10.3.16:8080/escm/order/newOrder,587,ESCM-APP
25/09/2017 14:47,1247,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-6,text,true,,10558,2665,7,7,http://10.10.3.16:8080/escm/order/newOrder,446,ESCM-APP
