timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Hostname
08/06/2017 18:44,522,62 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5226,1,1,http://10.10.3.16:8080/escm/login/auth,,519,ESCM-APP
08/06/2017 18:44,9,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,1,1,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,9,ESCM-APP
08/06/2017 18:44,14,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6664,1,1,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,12,ESCM-APP
08/06/2017 18:44,4,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-1,,false,,109,1,1,http://10.10.3.16:8080/escmnull/css/merchant.css,,4,ESCM-APP
08/06/2017 18:44,10,72 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,,5286,1,1,http://10.10.3.16:8080/escm/js/validator.js,,8,ESCM-APP
08/06/2017 18:44,8,71 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2581,1,1,http://10.10.3.16:8080/escm/js/jquery.alerts.js,,7,ESCM-APP
08/06/2017 18:44,55,70 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,,53407,1,1,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,,22,ESCM-APP
08/06/2017 18:44,7,73 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,1,1,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,,7,ESCM-APP
08/06/2017 18:44,8,66 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-1,text,true,,2086,1,1,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,,8,ESCM-APP
08/06/2017 18:44,78,69 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,,65186,1,1,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,,27,ESCM-APP
08/06/2017 18:44,87,64 /escm/css/merchant.css,200,OK,Thread Group 1-1,text,true,,64167,1,1,http://10.10.3.16:8080/escm/css/merchant.css,,31,ESCM-APP
08/06/2017 18:44,7,65 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,,1287,1,1,http://10.10.3.16:8080/escm/css/logintypedialog.css,,7,ESCM-APP
08/06/2017 18:44,9,74 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-1,text,true,,73848,1,1,http://10.10.3.16:8080/escm/css/fonts/Roboto-Light.woff,,9,ESCM-APP
08/06/2017 18:44,9,75 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-1,text,true,,71736,1,1,http://10.10.3.16:8080/escm/css/fonts/Roboto-Bold.woff,,9,ESCM-APP
08/06/2017 18:44,9,76 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-1,text,true,,145593,1,1,http://10.10.3.16:8080/escm/css/fonts/Roboto-Regular.ttf,,8,ESCM-APP
08/06/2017 18:44,836,Login Page Request,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-1,,false,,500691,1,1,null,,687,ESCM-APP
08/06/2017 18:44,141,62 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5226,2,2,http://10.10.3.16:8080/escm/login/auth,,94,ESCM-APP
08/06/2017 18:44,8,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,,1235,2,2,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,8,ESCM-APP
08/06/2017 18:44,12,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6664,2,2,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,10,ESCM-APP
08/06/2017 18:44,4,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-2,,false,,109,2,2,http://10.10.3.16:8080/escmnull/css/merchant.css,,4,ESCM-APP
08/06/2017 18:44,10,72 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,,5286,2,2,http://10.10.3.16:8080/escm/js/validator.js,,8,ESCM-APP
08/06/2017 18:44,8,71 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2581,2,2,http://10.10.3.16:8080/escm/js/jquery.alerts.js,,7,ESCM-APP
08/06/2017 18:44,51,70 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,,53407,2,2,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,,23,ESCM-APP
08/06/2017 18:44,6,73 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,,2280,2,2,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,,5,ESCM-APP
08/06/2017 18:44,6,66 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-2,text,true,,2086,2,2,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,,6,ESCM-APP
08/06/2017 18:44,65,69 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,,65186,2,2,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,,25,ESCM-APP
08/06/2017 18:44,88,64 /escm/css/merchant.css,200,OK,Thread Group 1-2,text,true,,64167,2,2,http://10.10.3.16:8080/escm/css/merchant.css,,28,ESCM-APP
08/06/2017 18:44,6,65 /escm/css/logintypedialog.css,200,OK,Thread Group 1-2,text,true,,1287,2,2,http://10.10.3.16:8080/escm/css/logintypedialog.css,,5,ESCM-APP
08/06/2017 18:44,7,74 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-2,text,true,,73848,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Light.woff,,6,ESCM-APP
08/06/2017 18:44,6,75 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-2,text,true,,71736,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Bold.woff,,5,ESCM-APP
08/06/2017 18:44,8,76 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-2,text,true,,145593,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Regular.ttf,,6,ESCM-APP
08/06/2017 18:44,426,Login Page Request,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-2,,false,,500691,2,2,null,,240,ESCM-APP
08/06/2017 18:44,53,62 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5226,3,3,http://10.10.3.16:8080/escm/login/auth,,52,ESCM-APP
08/06/2017 18:44,14,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,,1235,3,3,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,14,ESCM-APP
08/06/2017 18:44,24,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-3,text,true,,6664,3,3,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,20,ESCM-APP
08/06/2017 18:44,4,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-3,,false,,109,3,3,http://10.10.3.16:8080/escmnull/css/merchant.css,,4,ESCM-APP
08/06/2017 18:44,13,72 /escm/js/validator.js,200,OK,Thread Group 1-3,text,true,,5286,3,3,http://10.10.3.16:8080/escm/js/validator.js,,12,ESCM-APP
08/06/2017 18:44,6,71 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,,2581,3,3,http://10.10.3.16:8080/escm/js/jquery.alerts.js,,5,ESCM-APP
