Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
49 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,40,97,46,184,201,302,6,302,0.00%,2.3,.0
45 /escm/js/placeholders.min.js,40,67,25,127,222,485,7,485,0.00%,2.3,.0
50 /escm/css/modern_ui/usageGraph/examples.css,40,90,97,133,156,341,13,341,0.00%,2.3,.0
47 /escm/js/jquery.slimscroll.min.js,40,130,63,363,475,485,7,485,0.00%,2.3,.0
57 /escm/js/usageGraphJS/excanvas.min.js,40,130,35,471,505,624,10,624,0.00%,2.2,.0
69 /escm/css/modern_ui/images/dropDown.png,40,79,42,198,296,300,6,300,0.00%,2.3,.0
48 /escm/js/main.js,40,48,35,99,109,150,8,150,0.00%,2.2,.0
38 /escm/css/tablesorter.css,40,80,32,120,353,546,7,546,0.00%,2.2,.0
37 /escm/css/modern_ui/usageGraph/jquery.jqplot.css,40,63,28,149,168,322,6,322,0.00%,2.2,.0
52 /escm/js/escm_alert.js,40,54,32,95,133,484,8,484,0.00%,2.2,.0
61 /escm/js/clearinput.js,40,47,32,111,140,291,9,291,0.00%,2.2,.0
58 /escm/js/jquery.elastic.source.js,40,81,30,229,295,727,7,727,0.00%,2.2,.0
44 /escm/js/usageGraphJS/jquery.jqplot.min.js,40,117,76,162,366,641,42,641,0.00%,2.2,.0
56 /escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,40,34,19,60,77,277,7,277,0.00%,2.2,.0
40 /escm/js/usageGraphJS/jqplot.pointLabels.min.js,40,42,27,89,108,279,6,279,0.00%,2.2,.0
54 /escm/js/usageGraphJS/jqplot.canvasAxisTickRenderer.min.js,40,38,18,63,109,301,6,301,0.00%,2.2,.0
42 /escm/js/usageGraphJS/jqplot.highlighter.min.js,40,44,20,82,122,391,7,391,0.00%,2.2,.0
53 /escm/js/usageGraphJS/jqplot.cursor.min.js,40,37,22,81,105,207,8,207,0.00%,2.2,.0
62 /escm/js/slideBlock.js,40,36,22,76,111,248,7,248,0.00%,2.2,.0
63 /escm/js/panels.js,40,40,22,82,125,434,8,434,0.00%,2.2,.0
34 /escm/css/modern_ui/jquery.multiselect.css,40,72,18,138,289,983,4,983,0.00%,2.2,.0
33 /escm/js/jquery.tablesorter.js,40,38,26,67,78,242,12,242,0.00%,2.2,.0
55 /escm/js/usageGraphJS/jqplot.dateAxisRenderer.min.js,40,35,19,50,64,310,8,310,0.00%,2.2,.0
51 /escm/js/jquery.scrollToTop.min.js,40,23,18,45,60,107,5,107,0.00%,2.2,.0
59 /escm/js/jquery.ui.timepicker.js,40,45,34,66,91,220,17,220,0.00%,2.2,.0
46 /escm/js/MonthPicker.min.js,40,52,28,99,142,429,8,429,0.00%,2.2,.0
66 /escm/images/myAccount.png,40,35,16,74,126,189,4,189,0.00%,2.2,.0
68 /escm/css/modern_ui/images/CP_login.png,40,36,24,65,149,179,5,179,0.00%,2.2,.0
67 /escm/images/settings.png,40,44,22,97,164,296,5,296,0.00%,2.3,.0
70 /escm/css/modern_ui/images/myCatalog.png,40,37,23,105,117,205,6,205,0.00%,2.3,.0
64 /escm/css/modern_ui/images/myDashboard.png,40,21,17,28,33,194,5,194,0.00%,2.3,.0
71 /escm/images/_loading.gif,40,23,17,46,78,106,4,106,0.00%,2.3,.0
65 /escm/images/orders.png,40,32,16,35,189,229,5,229,0.00%,2.3,.0
39 /escm/js/jquery.flexslider.js,40,35,29,50,74,141,15,141,0.00%,2.3,.0
43 /escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,40,28,22,50,64,112,9,112,0.00%,2.3,.0
41 /escm/js/usageGraphJS/jqplot.enhancedLegendRenderer.min.js,40,21,17,45,47,94,5,94,0.00%,2.3,.0
60 /escm/js/jquery.leanModal.min.js,40,18,12,44,61,80,3,80,0.00%,2.3,.0
72 /escm/images/bubble.png,40,21,15,35,44,177,4,177,0.00%,2.3,.0
73 /escm/css/theme/images/ui-icons_ededed_256x240.png,40,23,15,41,55,141,4,141,0.00%,2.3,.0
74 /escm/css/theme/images/ui-icons_ffffff_256x240.png,40,18,13,29,49,129,3,129,0.00%,2.3,.0
User Login as Service Provider,40,12246,6022,20552,20561,20769,3513,20769,50.00%,.5,.0
TOTAL,2680,365,23,133,291,17538,3,20769,1.49%,33.2,.0
