timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency
10/10/2017 18:39,731,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-8,text,true,,8442,646,2,2,726
10/10/2017 18:39,1788,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,18028,4000,2,2,988
10/10/2017 18:39,55,675 /escm/login/auth,200,OK,Thread Group 1-10,text,true,,5976,399,2,2,52
10/10/2017 18:39,55,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,5976,399,2,2,52
10/10/2017 18:39,1052,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-9,text,true,,9587,3378,2,2,237
10/10/2017 18:39,830,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-9,text,true,,8441,646,2,2,825
10/10/2017 18:39,1882,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,18028,4024,2,2,1062
10/10/2017 18:39,60,675 /escm/login/auth,200,OK,Thread Group 1-11,text,true,,5976,399,2,2,57
10/10/2017 18:39,60,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,5976,399,2,2,57
10/10/2017 18:39,1098,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-10,text,true,,9586,3318,2,2,225
10/10/2017 18:39,750,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-10,text,true,,8440,646,2,2,746
10/10/2017 18:39,1848,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,18026,3964,2,2,971
10/10/2017 18:39,81,675 /escm/login/auth,200,OK,Thread Group 1-12,text,true,,5976,399,2,2,77
10/10/2017 18:39,81,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,5976,399,2,2,77
10/10/2017 18:39,1091,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-11,text,true,,9586,3402,2,2,254
10/10/2017 18:39,789,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-11,text,true,,8440,646,2,2,785
10/10/2017 18:39,1880,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-11,,true,,18026,4048,2,2,1039
10/10/2017 18:39,1107,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-12,text,true,,9585,3294,2,2,244
10/10/2017 18:39,249,675 /escm/login/auth,200,OK,Thread Group 1-13,text,true,,5976,399,2,2,249
10/10/2017 18:39,249,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,5976,399,2,2,249
10/10/2017 18:39,807,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-12,text,true,,8439,646,3,3,802
10/10/2017 18:39,1914,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-12,,true,,18024,3940,3,3,1046
10/10/2017 18:39,61,675 /escm/login/auth,200,OK,Thread Group 1-14,text,true,,5976,399,2,2,59
10/10/2017 18:39,61,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,5976,399,2,2,59
10/10/2017 18:39,1048,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-13,text,true,,9586,3378,2,2,242
10/10/2017 18:39,50,675 /escm/login/auth,200,OK,Thread Group 1-15,text,true,,5976,399,3,3,49
10/10/2017 18:39,50,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,5976,399,3,3,49
10/10/2017 18:39,802,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-13,text,true,,8443,646,3,3,798
10/10/2017 18:39,1850,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-13,,true,,18029,4024,3,3,1040
10/10/2017 18:39,1127,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-14,text,true,,9586,3366,2,2,261
10/10/2017 18:39,752,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-14,text,true,,8440,646,2,2,749
10/10/2017 18:39,1879,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,18026,4012,2,2,1010
