sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_95%_line,aggregate_report_99%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
467 /escm/login/doAuth?id=loginform,30,1332,1311,1482,1606,1816,1064,1816,0.00%,16.5,170.3,162.26
470 /escm/order/newOrder,30,667,657,759,762,1072,523,1072,0.00%,28.0,259.7,101.14
471 /escm/order/listAllFeaturedOffers,30,6179,6192,6616,6641,6843,4905,6843,0.00%,4.4,22.2,425.77
472 /escm/messages,30,19,19,23,24,34,13,34,0.00%,882.4,397.2,4.39
new_org_login_catalog_landing_with_cache,30,8198,8221,8710,8836,8949,6774,8949,0.00%,3.4,84.1,449.04
TOTAL,150,3279,1311,8221,8384,8886,13,8949,0.00%,16.8,168.3,3294.45
