timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Hostname
25/09/2017 13:55,22,472 /escm/messages,200,OK,Thread Group 1-18,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,22,ESCM-APP
25/09/2017 13:55,8949,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-18,,true,,25701,4639,9,9,null,,8025,ESCM-APP
25/09/2017 13:55,6094,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-19,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6091,ESCM-APP
25/09/2017 13:55,18,472 /escm/messages,200,OK,Thread Group 1-19,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,17,ESCM-APP
25/09/2017 13:55,8217,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-19,,true,,25701,4603,9,9,null,,7510,ESCM-APP
25/09/2017 13:55,1256,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-26,text,true,,10558,2749,8,8,http://10.10.3.16:8080/escm/order/newOrder,,507,ESCM-APP
25/09/2017 13:55,525,470 /escm/order/newOrder,200,OK,Thread Group 1-26,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,522,ESCM-APP
25/09/2017 13:55,1184,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-27,text,true,,10558,2725,9,9,http://10.10.3.16:8080/escm/order/newOrder,,461,ESCM-APP
25/09/2017 13:55,6309,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-20,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6306,ESCM-APP
25/09/2017 13:55,16,472 /escm/messages,200,OK,Thread Group 1-20,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,15,ESCM-APP
25/09/2017 13:55,8375,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-20,,true,,25701,4675,9,9,null,,7659,ESCM-APP
25/09/2017 13:55,1072,470 /escm/order/newOrder,200,OK,Thread Group 1-27,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,1070,ESCM-APP
25/09/2017 13:55,1816,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-28,text,true,,10558,2713,9,9,http://10.10.3.16:8080/escm/order/newOrder,,483,ESCM-APP
25/09/2017 13:55,6843,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-21,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6839,ESCM-APP
25/09/2017 13:55,17,472 /escm/messages,200,OK,Thread Group 1-21,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,16,ESCM-APP
25/09/2017 13:55,8886,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-21,,true,,25701,4579,9,9,null,,8167,ESCM-APP
25/09/2017 13:55,1439,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-29,text,true,,10558,2689,9,9,http://10.10.3.16:8080/escm/order/newOrder,,694,ESCM-APP
25/09/2017 13:55,718,470 /escm/order/newOrder,200,OK,Thread Group 1-28,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,716,ESCM-APP
25/09/2017 13:55,6585,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-22,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6582,ESCM-APP
25/09/2017 13:55,18,472 /escm/messages,200,OK,Thread Group 1-22,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,16,ESCM-APP
25/09/2017 13:55,8649,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-22,,true,,25701,4699,9,9,null,,7830,ESCM-APP
25/09/2017 13:55,550,470 /escm/order/newOrder,200,OK,Thread Group 1-29,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,546,ESCM-APP
25/09/2017 13:55,1246,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-30,text,true,,10558,2689,8,8,http://10.10.3.16:8080/escm/order/newOrder,,492,ESCM-APP
25/09/2017 13:55,6311,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-23,text,true,,5178,698,8,8,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6309,ESCM-APP
25/09/2017 13:55,20,472 /escm/messages,200,OK,Thread Group 1-23,text,true,,461,579,8,8,http://10.10.3.16:8080/escm/messages,,20,ESCM-APP
25/09/2017 13:55,8257,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-23,,true,,25701,4591,8,8,null,,7454,ESCM-APP
25/09/2017 13:55,604,470 /escm/order/newOrder,200,OK,Thread Group 1-30,text,true,,9504,637,7,7,http://10.10.3.16:8080/escm/order/newOrder,,600,ESCM-APP
25/09/2017 13:55,6275,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-24,text,true,,5178,698,7,7,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6272,ESCM-APP
