timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency
24/10/2017 15:32,511,675 /escm/login/auth,200,OK,Thread Group 1-1,true,,5976,1,1,508
24/10/2017 15:32,511,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,true,,5976,1,1,508
24/10/2017 15:32,37,675 /escm/login/auth,200,OK,Thread Group 1-2,true,,5976,2,2,35
24/10/2017 15:32,37,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,true,,5976,2,2,35
24/10/2017 15:32,1153,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,true,,9587,2,2,240
24/10/2017 15:32,41,675 /escm/login/auth,200,OK,Thread Group 1-3,true,,5976,3,3,39
24/10/2017 15:32,41,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,true,,5976,3,3,39
24/10/2017 15:32,1039,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,true,,9587,3,3,184
24/10/2017 15:32,754,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-1,true,,8441,3,3,750
24/10/2017 15:32,1907,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,true,,18028,3,3,990
24/10/2017 15:32,770,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-2,true,,8441,3,3,767
24/10/2017 15:32,1809,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,true,,18028,3,3,951
24/10/2017 15:32,39,675 /escm/login/auth,200,OK,Thread Group 1-4,true,,5976,4,4,38
24/10/2017 15:32,39,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,true,,5976,4,4,38
24/10/2017 15:32,1024,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,true,,9588,4,4,177
24/10/2017 15:32,823,681 /escm/customer/index,200,OK,Thread Group 1-1,true,,16047,4,4,13
24/10/2017 15:32,753,681 /escm/customer/index,200,OK,Thread Group 1-2,true,,16047,4,4,10
24/10/2017 15:33,848,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-3,true,,8442,4,4,843
24/10/2017 15:32,1872,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,true,,18030,4,4,1020
24/10/2017 15:33,53,675 /escm/login/auth,200,OK,Thread Group 1-5,true,,5976,5,5,51
24/10/2017 15:33,53,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,true,,5976,5,5,51
24/10/2017 15:33,1034,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,true,,9586,5,5,188
24/10/2017 15:33,971,682 /escm/customer/list,200,OK,Thread Group 1-1,true,,15781,5,5,967
24/10/2017 15:33,893,682 /escm/customer/list,200,OK,Thread Group 1-2,true,,15781,5,5,890
24/10/2017 15:33,22,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-1,true,,457,5,5,22
24/10/2017 15:33,13,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-2,true,,457,5,5,13
24/10/2017 15:33,13,686 /escm/messages,200,OK,Thread Group 1-1,true,,461,5,5,13
24/10/2017 15:33,10,686 /escm/messages,200,OK,Thread Group 1-2,true,,461,5,5,9
24/10/2017 15:33,859,681 /escm/customer/index,200,OK,Thread Group 1-3,true,,16047,5,5,12
24/10/2017 15:33,359,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,4413,5,5,356
24/10/2017 15:33,370,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,4413,5,5,363
24/10/2017 15:33,963,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-4,true,,8440,5,5,948
24/10/2017 15:33,1997,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,true,,18026,5,5,1136
24/10/2017 15:33,1206,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,true,,9588,6,6,212
24/10/2017 15:33,86,675 /escm/login/auth,200,OK,Thread Group 1-6,true,,5976,6,6,85
24/10/2017 15:33,86,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,true,,5976,6,6,85
24/10/2017 15:33,502,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-2,true,,40147,6,6,483
24/10/2017 15:33,11,688 /escm/messages,200,OK,Thread Group 1-2,true,,461,6,6,11
24/10/2017 15:33,14,689 /escm/messages,200,OK,Thread Group 1-2,true,,461,6,6,13
24/10/2017 15:32,2555,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,true,,78228,6,6,1785
24/10/2017 15:33,548,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-1,true,,40148,6,6,514
24/10/2017 15:33,9,688 /escm/messages,200,OK,Thread Group 1-1,true,,461,6,6,8
24/10/2017 15:33,9,689 /escm/messages,200,OK,Thread Group 1-1,true,,461,6,6,8
24/10/2017 15:32,2765,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,true,,78229,6,6,1908
24/10/2017 15:33,784,682 /escm/customer/list,200,OK,Thread Group 1-3,true,,15781,6,6,781
24/10/2017 15:33,9,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-3,true,,457,6,6,9
24/10/2017 15:33,36,686 /escm/messages,200,OK,Thread Group 1-3,true,,461,6,6,36
24/10/2017 15:33,798,681 /escm/customer/index,200,OK,Thread Group 1-4,true,,16047,6,6,21
24/10/2017 15:33,287,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-3,true,,4413,6,6,285
24/10/2017 15:33,512,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,3338,6,6,511
24/10/2017 15:33,540,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,3338,6,6,539
24/10/2017 15:33,669,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-3,true,,40146,7,7,647
24/10/2017 15:33,1297,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-5,true,,8442,7,7,1290
24/10/2017 15:33,2503,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,true,,18030,7,7,1502
24/10/2017 15:33,28,688 /escm/messages,200,OK,Thread Group 1-3,true,,461,7,7,28
24/10/2017 15:33,14,689 /escm/messages,200,OK,Thread Group 1-3,true,,461,7,7,13
24/10/2017 15:33,2686,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,true,,78227,7,7,1811
24/10/2017 15:33,736,675 /escm/login/auth,200,OK,Thread Group 1-7,true,,5976,7,7,728
24/10/2017 15:33,736,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,true,,5976,7,7,728
24/10/2017 15:33,459,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-3,true,,3338,7,7,458
24/10/2017 15:33,1837,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-6,true,,9588,7,7,259
24/10/2017 15:33,50,675 /escm/login/auth,200,OK,Thread Group 1-8,true,,5976,8,8,49
24/10/2017 15:33,50,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,true,,5976,8,8,49
24/10/2017 15:33,1420,682 /escm/customer/list,200,OK,Thread Group 1-4,true,,15781,8,8,1414
24/10/2017 15:33,15,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-4,true,,457,8,8,15
24/10/2017 15:33,11,686 /escm/messages,200,OK,Thread Group 1-4,true,,461,8,8,11
24/10/2017 15:33,381,685 /escm/customer/listByCriteria,200,OK,Thread Group 1-4,true,,4413,8,8,380
24/10/2017 15:33,1879,12 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-2,true,,147433,8,8,1718
24/10/2017 15:33,11,13 /escm/messages,200,OK,Thread Group 1-2,true,,461,8,8,10
24/10/2017 15:33,9,14 /escm/messages,200,OK,Thread Group 1-2,true,,461,8,8,9
24/10/2017 15:33,2411,organization_search_by_organization_id_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-2,true,,151693,8,8,2248
24/10/2017 15:33,2063,12 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-1,true,,147434,7,7,1859
24/10/2017 15:33,29,13 /escm/messages,200,OK,Thread Group 1-1,true,,461,7,7,29
24/10/2017 15:33,20,14 /escm/messages,200,OK,Thread Group 1-1,true,,461,7,7,20
24/10/2017 15:33,2652,organization_search_by_organization_id_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,true,,151694,7,7,2447
24/10/2017 15:33,508,687 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-4,true,,40145,6,6,491
24/10/2017 15:33,41,688 /escm/messages,200,OK,Thread Group 1-4,true,,461,7,7,41
24/10/2017 15:33,15,689 /escm/messages,200,OK,Thread Group 1-4,true,,461,7,7,15
24/10/2017 15:33,3189,List_organizations_with_cache,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-4,true,,78226,7,7,2388
24/10/2017 15:33,55,675 /escm/login/auth,200,OK,Thread Group 1-9,true,,5976,7,7,53
24/10/2017 15:33,55,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,true,,5976,7,7,53
24/10/2017 15:33,1903,681 /escm/customer/index,200,OK,Thread Group 1-5,true,,16047,7,7,27
24/10/2017 15:33,1386,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-6,true,,8442,7,7,1384
24/10/2017 15:33,3223,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,true,,18030,7,7,1643
24/10/2017 15:33,527,11 /escm/customer/listByCriteria,200,OK,Thread Group 1-4,true,,3338,7,7,526
24/10/2017 15:33,1813,12 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-3,true,,147433,7,7,1599
24/10/2017 15:33,9,13 /escm/messages,200,OK,Thread Group 1-3,true,,461,7,7,8
24/10/2017 15:33,8,14 /escm/messages,200,OK,Thread Group 1-3,true,,461,7,7,8
24/10/2017 15:33,2289,organization_search_by_organization_id_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-3,true,,151693,7,7,2073
24/10/2017 15:33,1784,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-8,true,,9588,6,6,584
24/10/2017 15:33,2150,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-7,true,,9588,6,6,289
24/10/2017 15:33,53,675 /escm/login/auth,200,OK,Thread Group 1-10,true,,5976,7,7,52
24/10/2017 15:33,53,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,true,,5976,7,7,52
24/10/2017 15:33,1715,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-9,true,,9588,7,7,311
24/10/2017 15:33,1557,682 /escm/customer/list,200,OK,Thread Group 1-5,true,,15781,7,7,1545
24/10/2017 15:33,18,684 /escm/customer/setSearchBy,200,OK,Thread Group 1-5,true,,457,7,7,17
24/10/2017 15:33,12,686 /escm/messages,200,OK,Thread Group 1-5,true,,461,7,7,12
24/10/2017 15:33,1598,681 /escm/customer/index,200,OK,Thread Group 1-6,true,,16047,7,7,24
