timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency
01/08/2017 17:10,634,33 /escm/login/auth,200,OK,Thread Group 1-1,true,,5226,1,1,631
01/08/2017 17:10,9,43 /escm/images/favicon.ico,200,OK,Thread Group 1-1,true,,191359,1,1,7
01/08/2017 17:09,903,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-1,false,,692050,1,1,784
01/08/2017 17:10,113,33 /escm/login/auth,200,OK,Thread Group 1-2,true,,5226,2,2,112
01/08/2017 17:10,6,43 /escm/images/favicon.ico,200,OK,Thread Group 1-2,true,,191359,2,2,4
01/08/2017 17:10,390,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-2,false,,692050,2,2,255
01/08/2017 17:10,37,33 /escm/login/auth,200,OK,Thread Group 1-3,true,,5226,3,3,36
01/08/2017 17:10,1306,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,true,,9588,3,3,473
01/08/2017 17:10,15,43 /escm/images/favicon.ico,200,OK,Thread Group 1-3,true,,191359,3,3,13
01/08/2017 17:10,301,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-3,false,,692050,3,3,176
01/08/2017 17:10,848,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,true,,9582,3,3,210
01/08/2017 17:10,3,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-1,true,,125,3,3,0
01/08/2017 17:10,1903,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-1,true,,460058,3,3,812
01/08/2017 17:10,4,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-2,true,,125,3,3,0
01/08/2017 17:10,29,33 /escm/login/auth,200,OK,Thread Group 1-4,true,,5226,4,4,28
01/08/2017 17:10,779,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,true,,9582,4,4,235
01/08/2017 17:10,8,43 /escm/images/favicon.ico,200,OK,Thread Group 1-4,true,,191359,4,4,5
01/08/2017 17:10,1466,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-2,true,,460052,4,4,501
01/08/2017 17:10,346,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-4,false,,692050,4,4,151
01/08/2017 17:10,546,324 /escm/customer/index,200,OK,Thread Group 1-1,true,,10373,4,4,10
01/08/2017 17:10,6,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-3,true,,125,4,4,0
01/08/2017 17:10,463,324 /escm/customer/index,200,OK,Thread Group 1-2,true,,10373,4,4,8
01/08/2017 17:10,1347,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-3,true,,460052,4,4,553
01/08/2017 17:10,47,33 /escm/login/auth,200,OK,Thread Group 1-5,true,,5226,5,5,47
01/08/2017 17:10,18,381 /escm/customer/setSearchBy,200,OK,Thread Group 1-1,true,,457,5,5,18
01/08/2017 17:10,7,43 /escm/images/favicon.ico,200,OK,Thread Group 1-5,true,,191359,5,5,6
01/08/2017 17:10,9,374 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-1,true,,125,5,5,0
01/08/2017 17:10,9,381 /escm/customer/setSearchBy,200,OK,Thread Group 1-2,true,,457,5,5,9
01/08/2017 17:10,341,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-5,false,,692050,5,5,188
01/08/2017 17:10,1107,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,true,,9582,5,5,223
01/08/2017 17:10,3,374 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-2,true,,125,5,5,0
01/08/2017 17:10,737,324 /escm/customer/index,200,OK,Thread Group 1-3,true,,10373,5,5,11
01/08/2017 17:10,353,382 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,4180,5,5,350
01/08/2017 17:10,188,382 /escm/customer/listByCriteria,200,OK,Thread Group 1-2,true,,4180,5,5,186
01/08/2017 17:10,11,384 /escm/messages,200,OK,Thread Group 1-1,true,,461,5,5,10
01/08/2017 17:10,8,384 /escm/messages,200,OK,Thread Group 1-2,true,,461,5,5,8
01/08/2017 17:10,5,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-4,true,,125,5,5,0
01/08/2017 17:10,1683,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-4,true,,460052,5,5,525
01/08/2017 17:10,9,381 /escm/customer/setSearchBy,200,OK,Thread Group 1-3,true,,457,5,5,8
01/08/2017 17:10,3,374 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-3,true,,125,6,6,0
