timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency
01/08/2017 14:43,550,33 /escm/login/auth,200,OK,Thread Group 1-1,true,,5226,1,1,547
01/08/2017 14:43,10,43 /escm/images/favicon.ico,200,OK,Thread Group 1-1,true,,191359,1,1,8
01/08/2017 14:43,861,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-1,false,,692050,1,1,719
01/08/2017 14:43,34,33 /escm/login/auth,200,OK,Thread Group 1-2,true,,5226,2,2,33
01/08/2017 14:43,6,43 /escm/images/favicon.ico,200,OK,Thread Group 1-2,true,,191359,2,2,5
01/08/2017 14:43,303,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-2,false,,692050,2,2,174
01/08/2017 14:43,54,33 /escm/login/auth,200,OK,Thread Group 1-3,true,,5226,3,3,53
01/08/2017 14:43,7,43 /escm/images/favicon.ico,200,OK,Thread Group 1-3,true,,191359,3,3,5
01/08/2017 14:43,1386,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,true,,9582,3,3,503
01/08/2017 14:43,1036,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,true,,9582,3,3,217
01/08/2017 14:43,352,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-3,false,,692050,3,3,184
01/08/2017 14:43,5,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-2,true,,125,3,3,0
01/08/2017 14:43,5,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-1,true,,125,3,3,0
01/08/2017 14:43,36,33 /escm/login/auth,200,OK,Thread Group 1-4,true,,5226,4,4,34
01/08/2017 14:43,1635,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-2,true,,460052,4,4,558
01/08/2017 14:43,2029,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-1,true,,460052,4,4,870
01/08/2017 14:43,6,43 /escm/images/favicon.ico,200,OK,Thread Group 1-4,true,,191359,4,4,4
01/08/2017 14:43,293,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-4,false,,692050,4,4,164
01/08/2017 14:43,1006,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,true,,9583,4,4,231
01/08/2017 14:43,702,324 /escm/customer/index,200,OK,Thread Group 1-2,true,,10373,4,4,12
01/08/2017 14:43,5,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-3,true,,125,4,4,0
