Label,# Samples,Average,Min,Max,90% Line,Std. Dev.,Error %,Throughput,Received KB/sec,Avg. Bytes
675 /escm/login/auth,20,146,65,665,274,138.43,0.00%,.3,1.93,5976.0
Hit_the_portal_with-cache,20,146,65,665,274,138.43,0.00%,.3,1.93,5976.0
676 /escm/login/doAuth?id=loginform,20,1481,1323,1789,1618,113.39,0.00%,.3,3.04,9588.7
680 /escm/dashboard/myAccountInfo,20,1074,921,1281,1250,108.52,0.00%,.3,2.69,8442.4
SP_user_login_46_with_cache,20,2556,2304,3038,2850,198.41,0.00%,.3,5.61,18031.2
TOTAL,100,1081,65,3038,2509,914.97,0.00%,1.6,14.95,9602.9
