timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency
02/08/2017 19:11,4503,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,9672,2947,7,7,3185
02/08/2017 19:11,27,69 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,200,OK,Thread Group 1-3,text,true,,1323,604,7,7,27
02/08/2017 19:11,15,71 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-3,text,true,,6664,595,7,7,11
02/08/2017 19:11,62,83 /escm/js/usageGraphJS/jquery.jqplot.min.js,200,OK,Thread Group 1-3,text,true,,43049,579,7,7,26
02/08/2017 19:11,10,78 /escm/js/jquery-validate/jquery.metadata.js,200,OK,Thread Group 1-3,text,true,,1938,580,7,7,10
02/08/2017 19:11,20,80 /escm/js/usageGraphJS/excanvas.min.js,200,OK,Thread Group 1-3,text,true,,8168,574,7,7,13
02/08/2017 19:11,10,84 /escm/js/validator.js,200,OK,Thread Group 1-3,text,true,,5286,558,7,7,8
02/08/2017 19:11,11,81 /escm/js/jquery-validate/jquery.validate.min.js,200,OK,Thread Group 1-3,text,true,,6824,584,7,7,9
02/08/2017 19:11,8,85 /escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,200,OK,Thread Group 1-3,text,true,,4130,591,7,7,7
02/08/2017 19:11,6,82 /escm/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-3,text,true,,2753,587,7,7,5
02/08/2017 19:11,13,77 /escm/js/jquery.tablesorter.js,200,OK,Thread Group 1-3,text,true,,8739,567,7,7,11
02/08/2017 19:11,6,79 /escm/js/datatable.js,200,OK,Thread Group 1-3,text,true,,1607,558,7,7,5
02/08/2017 19:11,8,72 /escm/css/logintypedialog.css,200,OK,Thread Group 1-3,text,true,,1287,581,7,7,7
02/08/2017 19:11,7,76 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-3,text,true,,2280,566,7,7,6
02/08/2017 19:11,7,75 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,,1235,579,7,7,7
02/08/2017 19:11,8,70 /escm/css/modern_ui/usageGraph/examples.css,200,OK,Thread Group 1-3,text,true,,1596,595,7,7,8
02/08/2017 19:11,9,108 /escm/images/settings.png,200,OK,Thread Group 1-3,bin,true,,6116,562,7,7,9
02/08/2017 19:11,9,107 /escm/images/orders.png,200,OK,Thread Group 1-3,bin,true,,2716,560,7,7,9
02/08/2017 19:11,8,104 /escm/css/modern_ui/images/myCatalog.png,200,OK,Thread Group 1-3,bin,true,,3298,577,7,7,8
02/08/2017 19:11,14,106 /escm/css/modern_ui/images/dropDown.png,200,OK,Thread Group 1-3,bin,true,,5895,576,7,7,14
02/08/2017 19:11,13,105 /escm/css/modern_ui/images/CP_login.png,200,OK,Thread Group 1-3,bin,true,,6465,576,7,7,13
02/08/2017 19:11,12,103 /escm/images/_loading.gif,200,OK,Thread Group 1-3,bin,true,,4474,562,7,7,12
02/08/2017 19:11,10,101 /escm/images/myAccount.png,200,OK,Thread Group 1-3,bin,true,,6797,563,7,7,10
02/08/2017 19:11,8,102 /escm/images/ticket/39x39ticket.png,200,OK,Thread Group 1-3,bin,true,,2725,572,7,7,8
02/08/2017 19:11,10,100 /escm/css/modern_ui/images/myDashboard.png,200,OK,Thread Group 1-3,bin,true,,3239,579,7,7,10
02/08/2017 19:11,106,87 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-3,text,true,,65186,565,7,7,41
02/08/2017 19:11,6768,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9672,2867,7,7,1166
02/08/2017 19:11,12,69 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,200,OK,Thread Group 1-1,text,true,,1323,604,7,7,11
02/08/2017 19:11,20,71 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6664,595,7,7,12
02/08/2017 19:11,121,93 /escm/js/payment/jquery.dataTables.js,200,OK,Thread Group 1-3,text,true,,89133,574,7,7,41
02/08/2017 19:11,6211,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,9672,2947,7,7,538
02/08/2017 19:11,18,99 /escm/images/favicon.ico,200,OK,Thread Group 1-3,bin,true,,191359,559,7,7,16
02/08/2017 19:11,11,69 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,200,OK,Thread Group 1-2,text,true,,1323,604,7,7,10
02/08/2017 19:11,10,89 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,,2581,562,7,7,9
02/08/2017 19:11,47,83 /escm/js/usageGraphJS/jquery.jqplot.min.js,200,OK,Thread Group 1-1,text,true,,43049,579,7,7,22
02/08/2017 19:11,5,78 /escm/js/jquery-validate/jquery.metadata.js,200,OK,Thread Group 1-1,text,true,,1938,580,7,7,4
02/08/2017 19:11,13,71 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6664,595,7,7,11
02/08/2017 19:11,17,97 /escm/js/jquery.flexslider.js,200,OK,Thread Group 1-3,text,true,,12247,566,7,7,13
02/08/2017 19:11,15,80 /escm/js/usageGraphJS/excanvas.min.js,200,OK,Thread Group 1-1,text,true,,8168,574,7,7,12
02/08/2017 19:11,11,84 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,,5286,558,7,7,9
02/08/2017 19:11,11,81 /escm/js/jquery-validate/jquery.validate.min.js,200,OK,Thread Group 1-1,text,true,,6824,584,7,7,9
02/08/2017 19:11,7,85 /escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,200,OK,Thread Group 1-1,text,true,,4130,591,7,7,6
02/08/2017 19:11,9,82 /escm/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-1,text,true,,2753,587,7,7,8
02/08/2017 19:11,72,83 /escm/js/usageGraphJS/jquery.jqplot.min.js,200,OK,Thread Group 1-2,text,true,,43049,579,8,8,34
02/08/2017 19:11,16,77 /escm/js/jquery.tablesorter.js,200,OK,Thread Group 1-1,text,true,,8739,567,8,8,12
02/08/2017 19:11,11,78 /escm/js/jquery-validate/jquery.metadata.js,200,OK,Thread Group 1-2,text,true,,1938,580,8,8,10
02/08/2017 19:11,7,79 /escm/js/datatable.js,200,OK,Thread Group 1-1,text,true,,1607,558,8,8,7
02/08/2017 19:11,19,80 /escm/js/usageGraphJS/excanvas.min.js,200,OK,Thread Group 1-2,text,true,,8168,574,8,8,17
02/08/2017 19:11,14,72 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,,1287,581,8,8,14
02/08/2017 19:11,103,74 /escm/css/merchant.css,200,OK,Thread Group 1-3,text,true,,64167,574,8,8,39
02/08/2017 19:11,6,76 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,566,8,8,5
02/08/2017 19:11,18,84 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,,5286,558,8,8,16
02/08/2017 19:11,5,75 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,579,8,8,5
02/08/2017 19:11,17,98 /escm/js/usageGraphJS/jqplot.dateAxisRenderer.min.js,200,OK,Thread Group 1-3,text,true,,3191,589,8,8,14
02/08/2017 19:11,9,81 /escm/js/jquery-validate/jquery.validate.min.js,200,OK,Thread Group 1-2,text,true,,6824,584,8,8,8
02/08/2017 19:11,7,70 /escm/css/modern_ui/usageGraph/examples.css,200,OK,Thread Group 1-1,text,true,,1596,595,8,8,6
02/08/2017 19:11,5,108 /escm/images/settings.png,200,OK,Thread Group 1-1,bin,true,,6116,562,8,8,5
02/08/2017 19:11,12,85 /escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,200,OK,Thread Group 1-2,text,true,,4130,591,8,8,10
02/08/2017 19:11,13,107 /escm/images/orders.png,200,OK,Thread Group 1-1,bin,true,,2716,560,8,8,13
02/08/2017 19:11,11,82 /escm/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-2,text,true,,2753,587,8,8,11
02/08/2017 19:11,7,104 /escm/css/modern_ui/images/myCatalog.png,200,OK,Thread Group 1-1,bin,true,,3298,577,8,8,7
