"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASAPP01\Processor(_Total)\% Processor Time","\\EASAPP01\System\Processor Queue Length"
"10/09/2015 16:00:51.953"," ","0"
"10/09/2015 16:00:54.954","1.338722842960216","0"
"10/09/2015 16:00:57.956","4.3769098597806977","0"
"10/09/2015 16:01:00.966","3.1914445131273617","0"
"10/09/2015 16:01:03.980","2.2666683434975687","0"
"10/09/2015 16:01:07.080","30.45603040796162","2"
"10/09/2015 16:01:10.127","60.64111641478457","6"
"10/09/2015 16:01:13.143","81.735762356028701","0"
"10/09/2015 16:01:16.159","78.885977013018888","2"
"10/09/2015 16:01:19.205","58.589751462457109","0"
"10/09/2015 16:01:22.207","3.9598180121734106","0"
"10/09/2015 16:01:25.208","6.9307665441913358","0"
"10/09/2015 16:01:28.208","2.8650236785593197","0"
"10/09/2015 16:01:31.224","0.25876306922122394","0"
"10/09/2015 16:01:34.224","6.6406949088005707","0"
"10/09/2015 16:01:37.227","9.2011751459691311","0"
"10/09/2015 16:01:40.242","26.165416261497011","0"
