timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency
11/09/2017 16:10,696,88 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,369,1,1,http://10.10.3.16:8080/escm/login/auth,693
11/09/2017 16:10,9,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,,1287,439,1,1,http://10.10.3.16:8080/escm/css/logintypedialog.css,8
11/09/2017 16:10,7,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-1,text,true,,2086,444,1,1,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,7
11/09/2017 16:10,15,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6664,453,1,1,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,10
11/09/2017 16:10,9,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2581,420,1,1,http://10.10.3.16:8080/escm/js/jquery.alerts.js,8
11/09/2017 16:10,8,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,424,1,1,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,8
11/09/2017 16:10,81,94 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,,65186,423,1,1,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,26
11/09/2017 16:10,9,99 /escm/js/fingerprint.js,200,OK,Thread Group 1-1,text,true,,3892,418,1,1,http://10.10.3.16:8080/escm/js/fingerprint.js,7
11/09/2017 16:10,11,93 /escm/images/favicon.ico,200,OK,Thread Group 1-1,bin,true,,191359,430,1,1,http://10.10.3.16:8080/escm/images/favicon.ico,7
11/09/2017 16:10,9,97 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,437,1,1,http://10.10.3.16:8080/escm/css/jquery.alerts.css,9
11/09/2017 16:10,11,96 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,,5525,416,1,1,http://10.10.3.16:8080/escm/js/validator.js,9
11/09/2017 16:10,51,88 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,369,2,2,http://10.10.3.16:8080/escm/login/auth,49
11/09/2017 16:10,6,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-2,text,true,,1287,439,2,2,http://10.10.3.16:8080/escm/css/logintypedialog.css,6
11/09/2017 16:10,5,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-2,text,true,,2086,444,2,2,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,5
11/09/2017 16:10,11,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6664,453,2,2,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,9
11/09/2017 16:10,6,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2581,420,2,2,http://10.10.3.16:8080/escm/js/jquery.alerts.js,5
11/09/2017 16:10,5,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,,2280,424,2,2,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,5
11/09/2017 16:10,206,90 /escm/css/merchant.css,200,OK,Thread Group 1-1,text,true,,149968,432,2,2,http://10.10.3.16:8080/escm/css/merchant.css,38
11/09/2017 16:10,77,94 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,,65186,423,2,2,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,29
11/09/2017 16:10,9,99 /escm/js/fingerprint.js,200,OK,Thread Group 1-2,text,true,,3892,418,2,2,http://10.10.3.16:8080/escm/js/fingerprint.js,8
11/09/2017 16:10,6,93 /escm/images/favicon.ico,200,OK,Thread Group 1-2,bin,true,,191359,430,2,2,http://10.10.3.16:8080/escm/images/favicon.ico,4
11/09/2017 16:10,4,97 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,,1235,437,2,2,http://10.10.3.16:8080/escm/css/jquery.alerts.css,4
11/09/2017 16:10,60,98 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,,53407,434,2,2,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,25
11/09/2017 16:10,12,96 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,,5525,416,2,2,http://10.10.3.16:8080/escm/js/validator.js,9
11/09/2017 16:10,8,101 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-1,text,true,,73848,492,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Light.woff,8
11/09/2017 16:10,6,102 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-1,text,true,,71736,491,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Bold.woff,5
11/09/2017 16:10,7,103 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-1,text,true,,145593,498,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Regular.ttf,6
11/09/2017 16:10,1152,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-1,,true,,782623,7020,2,2,null,874
11/09/2017 16:10,161,90 /escm/css/merchant.css,200,OK,Thread Group 1-2,text,true,,149968,432,2,2,http://10.10.3.16:8080/escm/css/merchant.css,28
11/09/2017 16:10,52,98 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,,53407,434,2,2,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,21
11/09/2017 16:10,6,101 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-2,text,true,,73848,492,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Light.woff,5
11/09/2017 16:10,5,102 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-2,text,true,,71736,491,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Bold.woff,4
11/09/2017 16:10,7,103 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-2,text,true,,145593,498,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Regular.ttf,4
11/09/2017 16:10,423,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-2,,true,,782623,7020,2,2,null,195
11/09/2017 16:10,42,88 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,369,3,3,http://10.10.3.16:8080/escm/login/auth,39
11/09/2017 16:10,6,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-3,text,true,,1287,439,3,3,http://10.10.3.16:8080/escm/css/logintypedialog.css,6
11/09/2017 16:10,4,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-3,text,true,,2086,444,3,3,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,4
11/09/2017 16:10,11,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-3,text,true,,6664,453,3,3,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,8
11/09/2017 16:10,10,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,,2581,420,3,3,http://10.10.3.16:8080/escm/js/jquery.alerts.js,8
11/09/2017 16:10,9,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-3,text,true,,2280,424,3,3,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,8
11/09/2017 16:10,77,94 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-3,text,true,,65186,423,3,3,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,25
11/09/2017 16:10,8,99 /escm/js/fingerprint.js,200,OK,Thread Group 1-3,text,true,,3892,418,3,3,http://10.10.3.16:8080/escm/js/fingerprint.js,5
11/09/2017 16:10,8,93 /escm/images/favicon.ico,200,OK,Thread Group 1-3,bin,true,,191359,430,3,3,http://10.10.3.16:8080/escm/images/favicon.ico,5
11/09/2017 16:10,6,97 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,,1235,437,3,3,http://10.10.3.16:8080/escm/css/jquery.alerts.css,5
11/09/2017 16:10,9,96 /escm/js/validator.js,200,OK,Thread Group 1-3,text,true,,5525,416,3,3,http://10.10.3.16:8080/escm/js/validator.js,6
11/09/2017 16:10,1205,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9616,3185,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,284
11/09/2017 16:10,988,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,9616,3281,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,171
11/09/2017 16:10,11,164 /escm/css/modern_ui/usageGraph/jquery.jqplot.css,200,OK,Thread Group 1-1,text,true,,1865,603,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.css,11
11/09/2017 16:10,12,164 /escm/css/modern_ui/usageGraph/jquery.jqplot.css,200,OK,Thread Group 1-2,text,true,,1865,603,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.css,12
11/09/2017 16:10,6,166 /escm/css/tablesorter.css,200,OK,Thread Group 1-1,text,true,,2313,580,3,3,http://10.10.3.16:8080/escm/css/tablesorter.css,6
11/09/2017 16:10,3,166 /escm/css/tablesorter.css,200,OK,Thread Group 1-2,text,true,,2313,580,3,3,http://10.10.3.16:8080/escm/css/tablesorter.css,3
11/09/2017 16:10,6,163 /escm/css/modern_ui/usageGraph/examples.css,200,OK,Thread Group 1-1,text,true,,1596,598,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/examples.css,6
11/09/2017 16:10,5,163 /escm/css/modern_ui/usageGraph/examples.css,200,OK,Thread Group 1-2,text,true,,1596,598,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/examples.css,4
11/09/2017 16:10,7,179 /escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,200,OK,Thread Group 1-2,text,true,,1301,599,3,3,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,7
11/09/2017 16:10,7,179 /escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,200,OK,Thread Group 1-1,text,true,,1301,599,3,3,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,7
11/09/2017 16:10,54,172 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,,53407,579,3,3,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,21
11/09/2017 16:10,60,172 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,,53407,579,3,3,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,22
11/09/2017 16:10,5,180 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,569,3,3,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,4
11/09/2017 16:10,8,180 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,,2280,569,3,3,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,7
11/09/2017 16:10,12,162 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,200,OK,Thread Group 1-1,text,true,,1323,607,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,12
11/09/2017 16:10,5,162 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,200,OK,Thread Group 1-2,text,true,,1323,607,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,5
11/09/2017 16:10,7,176 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,582,3,3,http://10.10.3.16:8080/escm/css/jquery.alerts.css,6
11/09/2017 16:10,5,176 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,,1235,582,3,3,http://10.10.3.16:8080/escm/css/jquery.alerts.css,5
11/09/2017 16:10,5,170 /escm/js/jquery.ba-dotimeout.min.js,200,OK,Thread Group 1-1,text,true,,1383,575,3,3,http://10.10.3.16:8080/escm/js/jquery.ba-dotimeout.min.js,5
11/09/2017 16:10,3,170 /escm/js/jquery.ba-dotimeout.min.js,200,OK,Thread Group 1-2,text,true,,1383,575,3,3,http://10.10.3.16:8080/escm/js/jquery.ba-dotimeout.min.js,3
11/09/2017 16:10,10,177 /escm/js/jquery.elastic.source.js,200,OK,Thread Group 1-1,text,true,,2329,573,3,3,http://10.10.3.16:8080/escm/js/jquery.elastic.source.js,9
11/09/2017 16:10,7,177 /escm/js/jquery.elastic.source.js,200,OK,Thread Group 1-2,text,true,,2329,573,3,3,http://10.10.3.16:8080/escm/js/jquery.elastic.source.js,6
11/09/2017 16:10,175,90 /escm/css/merchant.css,200,OK,Thread Group 1-3,text,true,,149968,432,3,3,http://10.10.3.16:8080/escm/css/merchant.css,31
11/09/2017 16:10,8,178 /escm/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-1,text,true,,2753,590,3,3,http://10.10.3.16:8080/escm/js/jquery-validate/additional-methods.min.js,7
11/09/2017 16:10,8,178 /escm/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-2,text,true,,2753,590,3,3,http://10.10.3.16:8080/escm/js/jquery-validate/additional-methods.min.js,7
11/09/2017 16:10,6,174 /escm/js/placeholders.min.js,200,OK,Thread Group 1-2,text,true,,1967,568,3,3,http://10.10.3.16:8080/escm/js/placeholders.min.js,5
11/09/2017 16:10,7,174 /escm/js/placeholders.min.js,200,OK,Thread Group 1-1,text,true,,1967,568,3,3,http://10.10.3.16:8080/escm/js/placeholders.min.js,7
11/09/2017 16:10,5,175 /escm/js/jquery.leanModal.min.js,200,OK,Thread Group 1-2,text,true,,1343,572,3,3,http://10.10.3.16:8080/escm/js/jquery.leanModal.min.js,5
11/09/2017 16:10,5,175 /escm/js/jquery.leanModal.min.js,200,OK,Thread Group 1-1,text,true,,1343,572,3,3,http://10.10.3.16:8080/escm/js/jquery.leanModal.min.js,5
11/09/2017 16:10,3,168 /escm/css/jquery.ui.timepicker.css,304,Not Modified,Thread Group 1-2,,true,,123,678,3,3,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,0
11/09/2017 16:10,5,168 /escm/css/jquery.ui.timepicker.css,304,Not Modified,Thread Group 1-1,,true,,123,678,3,3,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,0
11/09/2017 16:10,7,173 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,,5525,561,3,3,http://10.10.3.16:8080/escm/js/validator.js,5
11/09/2017 16:10,8,173 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,,5525,561,3,3,http://10.10.3.16:8080/escm/js/validator.js,6
11/09/2017 16:10,11,169 /escm/js/jquery.tablesorter.js,200,OK,Thread Group 1-2,text,true,,8739,570,3,3,http://10.10.3.16:8080/escm/js/jquery.tablesorter.js,9
11/09/2017 16:10,10,169 /escm/js/jquery.tablesorter.js,200,OK,Thread Group 1-1,text,true,,8739,570,3,3,http://10.10.3.16:8080/escm/js/jquery.tablesorter.js,7
11/09/2017 16:10,57,98 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-3,text,true,,53407,434,3,3,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,22
11/09/2017 16:10,5,171 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2581,565,3,3,http://10.10.3.16:8080/escm/js/jquery.alerts.js,4
11/09/2017 16:10,6,171 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2581,565,3,3,http://10.10.3.16:8080/escm/js/jquery.alerts.js,5
11/09/2017 16:10,4,101 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-3,text,true,,73848,492,3,3,http://10.10.3.16:8080/escm/css/fonts/Roboto-Light.woff,3
11/09/2017 16:10,4,165 /escm/css/payment/jquery.tzCheckbox.css,200,OK,Thread Group 1-1,text,true,,1130,594,3,3,http://10.10.3.16:8080/escm/css/payment/jquery.tzCheckbox.css,4
11/09/2017 16:10,8,165 /escm/css/payment/jquery.tzCheckbox.css,200,OK,Thread Group 1-2,text,true,,1130,594,3,3,http://10.10.3.16:8080/escm/css/payment/jquery.tzCheckbox.css,8
11/09/2017 16:10,5,102 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-3,text,true,,71736,491,3,3,http://10.10.3.16:8080/escm/css/fonts/Roboto-Bold.woff,3
11/09/2017 16:10,6,214 /escm/images/ticket/39x39ticket.png,200,OK,Thread Group 1-1,bin,true,,2725,575,3,3,http://10.10.3.16:8080/escm/images/ticket/39x39ticket.png,6
11/09/2017 16:10,6,103 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-3,text,true,,145593,498,3,3,http://10.10.3.16:8080/escm/css/fonts/Roboto-Regular.ttf,4
11/09/2017 16:10,437,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-3,,true,,782623,7020,3,3,null,182
11/09/2017 16:10,5,214 /escm/images/ticket/39x39ticket.png,200,OK,Thread Group 1-2,bin,true,,2725,575,3,3,http://10.10.3.16:8080/escm/images/ticket/39x39ticket.png,5
11/09/2017 16:10,6,216 /escm/images/orders.png,200,OK,Thread Group 1-1,bin,true,,2716,563,3,3,http://10.10.3.16:8080/escm/images/orders.png,6
11/09/2017 16:10,5,216 /escm/images/orders.png,200,OK,Thread Group 1-2,bin,true,,2716,563,3,3,http://10.10.3.16:8080/escm/images/orders.png,5
11/09/2017 16:10,8,213 /escm/css/modern_ui/images/myDashboard.png,200,OK,Thread Group 1-1,bin,true,,3239,582,3,3,http://10.10.3.16:8080/escm/css/modern_ui/images/myDashboard.png,8
11/09/2017 16:10,7,213 /escm/css/modern_ui/images/myDashboard.png,200,OK,Thread Group 1-2,bin,true,,3239,582,3,3,http://10.10.3.16:8080/escm/css/modern_ui/images/myDashboard.png,7
11/09/2017 16:10,7,220 /escm/images/report-icon.png,200,OK,Thread Group 1-2,bin,true,,2215,568,3,3,http://10.10.3.16:8080/escm/images/report-icon.png,7
11/09/2017 16:10,7,220 /escm/images/report-icon.png,200,OK,Thread Group 1-1,bin,true,,2215,568,3,3,http://10.10.3.16:8080/escm/images/report-icon.png,7
11/09/2017 16:10,5,212 /escm/js/usageGraphJS/jqplot.pointLabels.min.js,200,OK,Thread Group 1-2,text,true,,1988,587,3,3,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.pointLabels.min.js,4
