timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency
11/09/2017 17:58,589,88 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,369,1,1,http://10.10.3.16:8080/escm/login/auth,586
11/09/2017 17:58,11,93 /escm/images/favicon.ico,200,OK,Thread Group 1-1,bin,true,,191359,430,1,1,http://10.10.3.16:8080/escm/images/favicon.ico,9
11/09/2017 17:58,49,88 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,369,2,2,http://10.10.3.16:8080/escm/login/auth,46
11/09/2017 17:58,1045,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-1,,true,,782623,7020,2,2,null,779
11/09/2017 17:58,6,93 /escm/images/favicon.ico,200,OK,Thread Group 1-2,bin,true,,191359,430,2,2,http://10.10.3.16:8080/escm/images/favicon.ico,4
11/09/2017 17:58,452,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-2,,true,,782623,7020,2,2,null,201
11/09/2017 17:58,64,88 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,369,3,3,http://10.10.3.16:8080/escm/login/auth,55
11/09/2017 17:58,6,93 /escm/images/favicon.ico,200,OK,Thread Group 1-3,bin,true,,191359,430,3,3,http://10.10.3.16:8080/escm/images/favicon.ico,4
11/09/2017 17:58,1291,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9614,3209,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,320
11/09/2017 17:58,493,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-3,,true,,782623,7020,3,3,null,220
11/09/2017 17:58,1083,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,9614,3173,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,240
11/09/2017 17:58,41,88 /escm/login/auth,200,OK,Thread Group 1-4,text,true,,5976,369,4,4,http://10.10.3.16:8080/escm/login/auth,37
11/09/2017 17:58,10,93 /escm/images/favicon.ico,200,OK,Thread Group 1-4,bin,true,,191359,430,4,4,http://10.10.3.16:8080/escm/images/favicon.ico,4
11/09/2017 17:58,4,184 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-2,,true,,125,653,4,4,http://10.10.3.16:8080/escm/images/favicon.ico,0
11/09/2017 17:58,529,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-4,,true,,782623,7020,4,4,null,196
11/09/2017 17:58,4,184 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-1,,true,,125,653,4,4,http://10.10.3.16:8080/escm/images/favicon.ico,0
11/09/2017 17:58,1959,new_SP_user_login_4.6,200,"Number of samples in transaction : 62, number of failing samples : 0",Thread Group 1-2,,true,,607331,38610,4,4,null,718
11/09/2017 17:58,2252,new_SP_user_login_4.6,200,"Number of samples in transaction : 62, number of failing samples : 0",Thread Group 1-1,,true,,607331,38646,4,4,null,869
11/09/2017 17:58,1055,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,9618,3173,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,216
11/09/2017 17:58,124,88 /escm/login/auth,200,OK,Thread Group 1-5,text,true,,5976,369,5,5,http://10.10.3.16:8080/escm/login/auth,122
11/09/2017 17:58,12,93 /escm/images/favicon.ico,200,OK,Thread Group 1-5,bin,true,,191359,430,5,5,http://10.10.3.16:8080/escm/images/favicon.ico,10
11/09/2017 17:58,3,184 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-3,,true,,125,653,5,5,http://10.10.3.16:8080/escm/images/favicon.ico,0
11/09/2017 17:58,1979,new_SP_user_login_4.6,200,"Number of samples in transaction : 62, number of failing samples : 0",Thread Group 1-3,,true,,607335,38610,5,5,null,649
11/09/2017 17:58,1157,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,text,true,,9617,3257,5,5,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,177
11/09/2017 17:58,875,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-5,,true,,782623,7020,5,5,null,532
11/09/2017 17:58,1411,1 /escm/order/index,200,OK,Thread Group 1-2,text,true,,22173,1233,5,5,http://10.10.3.16:8080/escm/order/list,11
11/09/2017 17:58,1435,1 /escm/order/index,200,OK,Thread Group 1-1,text,true,,22173,1233,5,5,http://10.10.3.16:8080/escm/order/list,10
11/09/2017 17:58,9,184 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-4,,true,,125,653,5,5,http://10.10.3.16:8080/escm/images/favicon.ico,0
