timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency
11/09/2017 12:52,552,88 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,369,1,1,http://10.10.3.16:8080/escm/login/auth,549
11/09/2017 12:52,10,93 /escm/images/favicon.ico,200,OK,Thread Group 1-1,bin,true,,191359,430,1,1,http://10.10.3.16:8080/escm/images/favicon.ico,8
11/09/2017 12:52,60,88 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,369,2,2,http://10.10.3.16:8080/escm/login/auth,58
11/09/2017 12:52,1030,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-1,,true,,782623,7020,2,2,null,745
11/09/2017 12:52,7,93 /escm/images/favicon.ico,200,OK,Thread Group 1-2,bin,true,,191359,430,2,2,http://10.10.3.16:8080/escm/images/favicon.ico,5
11/09/2017 12:52,491,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-2,,true,,782623,7020,2,2,null,218
11/09/2017 12:52,84,88 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,369,3,3,http://10.10.3.16:8080/escm/login/auth,83
11/09/2017 12:52,10,93 /escm/images/favicon.ico,200,OK,Thread Group 1-3,bin,true,,191359,430,3,3,http://10.10.3.16:8080/escm/images/favicon.ico,8
11/09/2017 12:52,498,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-3,,true,,782623,7020,3,3,null,249
11/09/2017 12:52,1498,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9618,3269,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,358
11/09/2017 12:52,1248,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,9618,3269,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,242
11/09/2017 12:52,46,88 /escm/login/auth,200,OK,Thread Group 1-4,text,true,,5976,369,4,4,http://10.10.3.16:8080/escm/login/auth,44
11/09/2017 12:52,5,93 /escm/images/favicon.ico,200,OK,Thread Group 1-4,bin,true,,191359,430,4,4,http://10.10.3.16:8080/escm/images/favicon.ico,4
11/09/2017 12:52,514,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-4,,true,,782623,7020,4,4,null,219
11/09/2017 12:52,1111,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,9617,3173,4,4,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,239
11/09/2017 12:52,4,184 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-2,,true,,125,653,4,4,http://10.10.3.16:8080/escm/images/favicon.ico,0
11/09/2017 12:52,5,184 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-1,,true,,125,653,4,4,http://10.10.3.16:8080/escm/images/favicon.ico,0
11/09/2017 12:52,2128,new_SP_user_login_4.6,200,"Number of samples in transaction : 62, number of failing samples : 0",Thread Group 1-2,,true,,607335,38706,4,4,null,727
11/09/2017 12:52,2490,new_SP_user_login_4.6,200,"Number of samples in transaction : 62, number of failing samples : 0",Thread Group 1-1,,true,,607335,38706,4,4,null,922
11/09/2017 12:52,49,88 /escm/login/auth,200,OK,Thread Group 1-5,text,true,,5976,369,5,5,http://10.10.3.16:8080/escm/login/auth,47
