timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency
11/09/2017 12:54,527,88 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,369,1,1,http://10.10.3.16:8080/escm/login/auth,524
11/09/2017 12:54,9,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,,1287,439,1,1,http://10.10.3.16:8080/escm/css/logintypedialog.css,8
11/09/2017 12:54,6,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-1,text,true,,2086,444,1,1,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,5
11/09/2017 12:54,15,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6664,453,1,1,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,10
11/09/2017 12:54,8,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2581,420,1,1,http://10.10.3.16:8080/escm/js/jquery.alerts.js,6
11/09/2017 12:54,8,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,424,1,1,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,7
11/09/2017 12:54,70,94 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,,65186,423,1,1,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,25
11/09/2017 12:54,8,99 /escm/js/fingerprint.js,200,OK,Thread Group 1-1,text,true,,3892,418,1,1,http://10.10.3.16:8080/escm/js/fingerprint.js,7
11/09/2017 12:54,9,93 /escm/images/favicon.ico,200,OK,Thread Group 1-1,bin,true,,191359,430,1,1,http://10.10.3.16:8080/escm/images/favicon.ico,7
11/09/2017 12:54,7,97 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,437,1,1,http://10.10.3.16:8080/escm/css/jquery.alerts.css,6
11/09/2017 12:54,9,96 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,,5525,416,1,1,http://10.10.3.16:8080/escm/js/validator.js,7
11/09/2017 12:54,183,90 /escm/css/merchant.css,200,OK,Thread Group 1-1,text,true,,149968,432,2,2,http://10.10.3.16:8080/escm/css/merchant.css,29
11/09/2017 12:54,62,88 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,369,2,2,http://10.10.3.16:8080/escm/login/auth,60
11/09/2017 12:54,7,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-2,text,true,,1287,439,2,2,http://10.10.3.16:8080/escm/css/logintypedialog.css,6
11/09/2017 12:54,54,98 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,,53407,434,2,2,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,22
11/09/2017 12:54,7,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-2,text,true,,2086,444,2,2,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,7
11/09/2017 12:54,12,101 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-1,text,true,,73848,492,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Light.woff,12
11/09/2017 12:54,12,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6664,453,2,2,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,10
11/09/2017 12:54,12,102 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-1,text,true,,71736,491,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Bold.woff,11
11/09/2017 12:54,11,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2581,420,2,2,http://10.10.3.16:8080/escm/js/jquery.alerts.js,11
11/09/2017 12:54,11,103 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-1,text,true,,145593,498,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Regular.ttf,10
11/09/2017 12:54,948,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-1,,true,,782623,7020,2,2,null,696
11/09/2017 12:54,22,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,,2280,424,2,2,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,22
11/09/2017 12:54,67,94 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,,65186,423,2,2,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,26
11/09/2017 12:54,6,99 /escm/js/fingerprint.js,200,OK,Thread Group 1-2,text,true,,3892,418,2,2,http://10.10.3.16:8080/escm/js/fingerprint.js,5
11/09/2017 12:54,12,93 /escm/images/favicon.ico,200,OK,Thread Group 1-2,bin,true,,191359,430,2,2,http://10.10.3.16:8080/escm/images/favicon.ico,11
11/09/2017 12:54,13,97 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,,1235,437,2,2,http://10.10.3.16:8080/escm/css/jquery.alerts.css,12
11/09/2017 12:54,9,96 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,,5525,416,2,2,http://10.10.3.16:8080/escm/js/validator.js,6
11/09/2017 12:54,185,90 /escm/css/merchant.css,200,OK,Thread Group 1-2,text,true,,149968,432,2,2,http://10.10.3.16:8080/escm/css/merchant.css,32
11/09/2017 12:54,53,98 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,,53407,434,2,2,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,23
11/09/2017 12:54,10,101 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-2,text,true,,73848,492,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Light.woff,9
11/09/2017 12:54,17,102 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-2,text,true,,71736,491,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Bold.woff,16
11/09/2017 12:54,6,103 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-2,text,true,,145593,498,2,2,http://10.10.3.16:8080/escm/css/fonts/Roboto-Regular.ttf,5
11/09/2017 12:54,499,New_hit_the_portal_4.6,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-2,,true,,782623,7020,2,2,null,261
11/09/2017 12:54,42,88 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,369,3,3,http://10.10.3.16:8080/escm/login/auth,40
11/09/2017 12:54,5,89 /escm/css/logintypedialog.css,200,OK,Thread Group 1-3,text,true,,1287,439,3,3,http://10.10.3.16:8080/escm/css/logintypedialog.css,5
11/09/2017 12:54,4,91 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-3,text,true,,2086,444,3,3,http://10.10.3.16:8080/escm/css/jquery.ui.timepicker.css,4
11/09/2017 12:54,9,95 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-3,text,true,,6664,453,3,3,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,7
11/09/2017 12:54,5,92 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,,2581,420,3,3,http://10.10.3.16:8080/escm/js/jquery.alerts.js,4
11/09/2017 12:54,5,100 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-3,text,true,,2280,424,3,3,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,4
11/09/2017 12:54,1141,158 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9619,3269,3,3,http://10.10.3.16:8080/escm/dashboard/myAccountInfo,238
11/09/2017 12:54,69,94 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-3,text,true,,65186,423,3,3,http://10.10.3.16:8080/escm/js/jquery-1.5.2.min.js,26
11/09/2017 12:54,8,164 /escm/css/modern_ui/usageGraph/jquery.jqplot.css,200,OK,Thread Group 1-1,text,true,,1865,603,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.css,8
11/09/2017 12:54,6,166 /escm/css/tablesorter.css,200,OK,Thread Group 1-1,text,true,,2313,580,3,3,http://10.10.3.16:8080/escm/css/tablesorter.css,6
11/09/2017 12:54,6,99 /escm/js/fingerprint.js,200,OK,Thread Group 1-3,text,true,,3892,418,3,3,http://10.10.3.16:8080/escm/js/fingerprint.js,5
11/09/2017 12:54,9,163 /escm/css/modern_ui/usageGraph/examples.css,200,OK,Thread Group 1-1,text,true,,1596,598,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/examples.css,8
11/09/2017 12:54,6,93 /escm/images/favicon.ico,200,OK,Thread Group 1-3,bin,true,,191359,430,3,3,http://10.10.3.16:8080/escm/images/favicon.ico,5
11/09/2017 12:54,5,97 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,,1235,437,3,3,http://10.10.3.16:8080/escm/css/jquery.alerts.css,5
11/09/2017 12:54,7,179 /escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,200,OK,Thread Group 1-1,text,true,,1301,599,3,3,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasAxisLabelRenderer.min.js,7
11/09/2017 12:54,8,96 /escm/js/validator.js,200,OK,Thread Group 1-3,text,true,,5525,416,3,3,http://10.10.3.16:8080/escm/js/validator.js,6
11/09/2017 12:54,55,172 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,,53407,579,3,3,http://10.10.3.16:8080/escm/js/jquery-ui-1.8.17.custom.min.js,21
11/09/2017 12:54,5,180 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,569,3,3,http://10.10.3.16:8080/escm/js/jquery.bpopup.min.js,4
11/09/2017 12:54,7,162 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,200,OK,Thread Group 1-1,text,true,,1323,607,3,3,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,7
11/09/2017 12:54,5,176 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,582,3,3,http://10.10.3.16:8080/escm/css/jquery.alerts.css,5
11/09/2017 12:54,5,170 /escm/js/jquery.ba-dotimeout.min.js,200,OK,Thread Group 1-1,text,true,,1383,575,3,3,http://10.10.3.16:8080/escm/js/jquery.ba-dotimeout.min.js,5
11/09/2017 12:54,6,177 /escm/js/jquery.elastic.source.js,200,OK,Thread Group 1-1,text,true,,2329,573,3,3,http://10.10.3.16:8080/escm/js/jquery.elastic.source.js,5
11/09/2017 12:54,7,178 /escm/js/jquery-validate/additional-methods.min.js,200,OK,Thread Group 1-1,text,true,,2753,590,3,3,http://10.10.3.16:8080/escm/js/jquery-validate/additional-methods.min.js,6
