"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASAPP01\Processor(_Total)\% Processor Time","\\EASAPP01\System\Processor Queue Length"
"10/09/2015 16:40:02.888"," ","0"
"10/09/2015 16:40:05.898","9.532227223258694","0"
"10/09/2015 16:40:08.898","7.5535224168343795","0"
"10/09/2015 16:40:11.913","1.0308576127404212","1"
"10/09/2015 16:40:14.929","53.626906098926305","1"
"10/09/2015 16:40:17.936","54.27865956601503","1"
"10/09/2015 16:40:20.946","22.380910323495517","0"
"10/09/2015 16:40:23.955","11.471202114778411","0"
"10/09/2015 16:40:26.970","14.606056536868506","0"
"10/09/2015 16:40:29.970","12.761789214516362","0"
"10/09/2015 16:40:32.983","12.384909231512509","0"
"10/09/2015 16:40:35.993","10.310150536146645","0"
"10/09/2015 16:40:39.003","12.011479010480031","0"
"10/09/2015 16:40:42.187","47.003226380766947","12"
"10/09/2015 16:40:45.345","91.836997493085534","12"
"10/09/2015 16:40:48.377","100","12"
"10/09/2015 16:40:51.830","99.773755767490371","17"
"10/09/2015 16:40:54.908","93.274116795585996","6"
"10/09/2015 16:40:58.627","99.474788543181901","12"
"10/09/2015 16:41:02.275","33.614978966073117","0"
"10/09/2015 16:41:05.285","1.5036517660578785","0"
"10/09/2015 16:41:08.299","0.4534313021995251","0"
"10/09/2015 16:41:11.314","0.50339643264214473","0"
"10/09/2015 16:41:14.329","3.3370941717000946","0"
"10/09/2015 16:41:17.344","1.7964791387571788","0"
"10/09/2015 16:41:20.350","10.985902720464535","7"
