timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency
01/08/2017 15:52,502,33 /escm/login/auth,200,OK,Thread Group 1-1,true,,5226,1,1,498
01/08/2017 15:52,8,43 /escm/images/favicon.ico,200,OK,Thread Group 1-1,true,,191359,1,1,7
01/08/2017 15:52,782,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-1,false,,692050,1,1,658
01/08/2017 15:52,38,33 /escm/login/auth,200,OK,Thread Group 1-2,true,,5226,2,2,36
01/08/2017 15:52,7,43 /escm/images/favicon.ico,200,OK,Thread Group 1-2,true,,191359,2,2,6
01/08/2017 15:52,307,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-2,false,,692050,2,2,180
01/08/2017 15:52,35,33 /escm/login/auth,200,OK,Thread Group 1-3,true,,5226,3,3,34
01/08/2017 15:52,7,43 /escm/images/favicon.ico,200,OK,Thread Group 1-3,true,,191359,3,3,6
01/08/2017 15:52,307,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-3,false,,692050,3,3,168
01/08/2017 15:52,33,33 /escm/login/auth,200,OK,Thread Group 1-4,true,,5226,4,4,32
01/08/2017 15:52,7,43 /escm/images/favicon.ico,200,OK,Thread Group 1-4,true,,191359,4,4,6
01/08/2017 15:52,300,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-4,false,,692050,4,4,162
01/08/2017 15:52,37,33 /escm/login/auth,200,OK,Thread Group 1-5,true,,5226,5,5,35
01/08/2017 15:52,5,43 /escm/images/favicon.ico,200,OK,Thread Group 1-5,true,,191359,5,5,4
01/08/2017 15:52,296,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-5,false,,692050,5,5,162
01/08/2017 15:52,40,33 /escm/login/auth,200,OK,Thread Group 1-6,true,,5226,6,6,37
01/08/2017 15:52,5,43 /escm/images/favicon.ico,200,OK,Thread Group 1-6,true,,191359,6,6,4
01/08/2017 15:52,309,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-6,false,,692050,6,6,161
01/08/2017 15:52,87,33 /escm/login/auth,200,OK,Thread Group 1-7,true,,5226,7,7,86
01/08/2017 15:52,7,43 /escm/images/favicon.ico,200,OK,Thread Group 1-7,true,,191359,7,7,5
01/08/2017 15:52,353,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-7,false,,692050,7,7,227
01/08/2017 15:53,89,33 /escm/login/auth,200,OK,Thread Group 1-8,true,,5226,8,8,86
01/08/2017 15:53,9,43 /escm/images/favicon.ico,200,OK,Thread Group 1-8,true,,191359,8,8,4
01/08/2017 15:52,6579,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,true,,9579,8,8,290
01/08/2017 15:52,6185,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,true,,9579,8,8,839
01/08/2017 15:53,396,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-8,false,,692050,8,8,224
01/08/2017 15:53,4,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-2,true,,125,8,8,0
01/08/2017 15:53,3,99 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-1,true,,125,8,8,0
01/08/2017 15:53,66,33 /escm/login/auth,200,OK,Thread Group 1-9,true,,5226,9,9,66
01/08/2017 15:52,6761,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-2,true,,460049,9,9,1135
01/08/2017 15:52,7196,sp_userlogin_46,200,"Number of samples in transaction : 43, number of failing samples : 0",Thread Group 1-1,true,,460049,9,9,662
01/08/2017 15:53,5,43 /escm/images/favicon.ico,200,OK,Thread Group 1-9,true,,191359,9,9,3
01/08/2017 15:53,299,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-9,false,,692050,9,9,184
01/08/2017 15:53,40,33 /escm/login/auth,200,OK,Thread Group 1-10,true,,5226,10,10,40
01/08/2017 15:53,5,43 /escm/images/favicon.ico,200,OK,Thread Group 1-10,true,,191359,10,10,3
01/08/2017 15:53,294,Hit_the_portal,,"Number of samples in transaction : 16, number of failing samples : 1",Thread Group 1-10,false,,692050,10,10,156
01/08/2017 15:53,2854,324 /escm/customer/index,200,OK,Thread Group 1-1,true,,10368,10,10,8
01/08/2017 15:53,14,381 /escm/customer/setSearchBy,200,OK,Thread Group 1-1,true,,457,10,10,14
01/08/2017 15:53,5,374 /escm/images/favicon.ico,304,Not Modified,Thread Group 1-1,true,,125,10,10,0
01/08/2017 15:53,305,382 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,4180,10,10,303
01/08/2017 15:53,9,384 /escm/messages,200,OK,Thread Group 1-1,true,,461,10,10,9
01/08/2017 15:53,538,385 /escm/customer/renderCustomerOrganizationDetails,200,OK,Thread Group 1-1,true,,39694,10,10,513
01/08/2017 15:53,8,405 /escm/messages,200,OK,Thread Group 1-1,true,,461,10,10,8
01/08/2017 15:53,7,406 /escm/messages,200,OK,Thread Group 1-1,true,,461,10,10,7
01/08/2017 15:53,4444,List_Organizations,200,"Number of samples in transaction : 83, number of failing samples : 0",Thread Group 1-1,true,,625261,10,10,1322
01/08/2017 15:53,4932,324 /escm/customer/index,200,OK,Thread Group 1-2,true,,10367,10,10,10
01/08/2017 15:53,495,128 /escm/customer/listByCriteria,200,OK,Thread Group 1-1,true,,3335,10,10,494
01/08/2017 15:53,10,381 /escm/customer/setSearchBy,200,OK,Thread Group 1-2,true,,457,10,10,10
01/08/2017 15:52,9950,65 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,true,,9576,10,10,2755
