12/09/2017 02:38,3092,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,19452,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,3907,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1574,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1575,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,769,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,799,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1154,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1981,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1141,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1957,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,2696,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,2350,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1543,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,2736,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,3978,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,2665,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1165,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,2746,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,2350,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,4667,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:38,1165,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,6731,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2725,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1575,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1550,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3125,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2325,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3125,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1537,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1550,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2763,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1957,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1550,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1587,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1550,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1951,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2750,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2725,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2700,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1974,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1950,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3125,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2299,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1574,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1974,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3462,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,6651,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3549,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3500,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2301,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3172,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3908,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3900,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,5014,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1174,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2373,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3525,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3125,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3893,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1586,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1925,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,3101,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1957,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2714,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,2358,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1562,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1145,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
12/09/2017 02:39,1950,10.10.3.16 CPU,,,,,true,,0,0,0,0,0,0,0
