timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Hostname
01/11/2017 15:19,6066,createReseller,200,OK,Thread Group 1-1,text,true,,405,5,5,6066,ESCM-APP
01/11/2017 15:19,11519,createReseller,200,OK,Thread Group 1-5,text,true,,405,4,4,11519,ESCM-APP
01/11/2017 15:19,13813,createReseller,200,OK,Thread Group 1-3,text,true,,405,3,3,13813,ESCM-APP
01/11/2017 15:19,16460,createReseller,200,OK,Thread Group 1-4,text,true,,405,2,2,16460,ESCM-APP
01/11/2017 15:19,21925,createReseller,200,OK,Thread Group 1-2,text,true,,405,1,1,21925,ESCM-APP
