timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Hostname
25/09/2017 13:56,1653,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,10558,2713,2,2,http://10.10.3.16:8080/escm/order/newOrder,,939,ESCM-APP
25/09/2017 13:56,1066,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-2,text,true,,10558,2713,3,3,http://10.10.3.16:8080/escm/order/newOrder,,437,ESCM-APP
25/09/2017 13:56,581,470 /escm/order/newOrder,200,OK,Thread Group 1-1,text,true,,9504,637,3,3,http://10.10.3.16:8080/escm/order/newOrder,,578,ESCM-APP
25/09/2017 13:56,581,470 /escm/order/newOrder,200,OK,Thread Group 1-2,text,true,,9504,637,3,3,http://10.10.3.16:8080/escm/order/newOrder,,575,ESCM-APP
25/09/2017 13:56,1108,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-3,text,true,,10558,2725,4,4,http://10.10.3.16:8080/escm/order/newOrder,,429,ESCM-APP
25/09/2017 13:56,661,470 /escm/order/newOrder,200,OK,Thread Group 1-3,text,true,,9504,637,4,4,http://10.10.3.16:8080/escm/order/newOrder,,658,ESCM-APP
25/09/2017 13:56,1110,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-4,text,true,,10558,2677,5,5,http://10.10.3.16:8080/escm/order/newOrder,,491,ESCM-APP
25/09/2017 13:56,602,470 /escm/order/newOrder,200,OK,Thread Group 1-4,text,true,,9504,637,5,5,http://10.10.3.16:8080/escm/order/newOrder,,596,ESCM-APP
25/09/2017 13:56,1289,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-5,text,true,,10558,2665,6,6,http://10.10.3.16:8080/escm/order/newOrder,,576,ESCM-APP
25/09/2017 13:56,674,470 /escm/order/newOrder,200,OK,Thread Group 1-5,text,true,,9504,637,6,6,http://10.10.3.16:8080/escm/order/newOrder,,670,ESCM-APP
25/09/2017 13:56,1337,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-6,text,true,,10558,2749,7,7,http://10.10.3.16:8080/escm/order/newOrder,,527,ESCM-APP
25/09/2017 13:56,839,470 /escm/order/newOrder,200,OK,Thread Group 1-6,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,837,ESCM-APP
25/09/2017 13:56,1439,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-7,text,true,,10558,2713,8,8,http://10.10.3.16:8080/escm/order/newOrder,,630,ESCM-APP
25/09/2017 13:56,780,470 /escm/order/newOrder,200,OK,Thread Group 1-7,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,777,ESCM-APP
25/09/2017 13:56,1352,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-8,text,true,,10558,2689,9,9,http://10.10.3.16:8080/escm/order/newOrder,,606,ESCM-APP
25/09/2017 13:56,6064,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-1,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6062,ESCM-APP
25/09/2017 13:56,31,472 /escm/messages,200,OK,Thread Group 1-1,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,29,ESCM-APP
25/09/2017 13:56,8329,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,25701,4627,9,9,null,,7608,ESCM-APP
25/09/2017 13:56,6178,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-2,text,true,,5178,698,8,8,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6175,ESCM-APP
25/09/2017 13:56,18,472 /escm/messages,200,OK,Thread Group 1-2,text,true,,461,579,8,8,http://10.10.3.16:8080/escm/messages,,18,ESCM-APP
25/09/2017 13:56,7843,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-2,,true,,25701,4627,8,8,null,,7205,ESCM-APP
25/09/2017 13:56,772,470 /escm/order/newOrder,200,OK,Thread Group 1-8,text,true,,9504,637,7,7,http://10.10.3.16:8080/escm/order/newOrder,,769,ESCM-APP
25/09/2017 13:56,1477,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-9,text,true,,10558,2689,8,8,http://10.10.3.16:8080/escm/order/newOrder,,604,ESCM-APP
25/09/2017 13:56,6274,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-3,text,true,,5178,698,8,8,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6271,ESCM-APP
25/09/2017 13:56,26,472 /escm/messages,200,OK,Thread Group 1-3,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,25,ESCM-APP
25/09/2017 13:56,8069,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-3,,true,,25701,4639,9,9,null,,7383,ESCM-APP
25/09/2017 13:56,630,470 /escm/order/newOrder,200,OK,Thread Group 1-9,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,628,ESCM-APP
25/09/2017 13:56,1225,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-10,text,true,,10558,2785,8,8,http://10.10.3.16:8080/escm/order/newOrder,,518,ESCM-APP
25/09/2017 13:56,6418,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-4,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6415,ESCM-APP
25/09/2017 13:56,17,472 /escm/messages,200,OK,Thread Group 1-4,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,17,ESCM-APP
25/09/2017 13:56,8147,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-4,,true,,25701,4591,9,9,null,,7519,ESCM-APP
25/09/2017 13:56,780,470 /escm/order/newOrder,200,OK,Thread Group 1-10,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,777,ESCM-APP
25/09/2017 13:56,1225,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-11,text,true,,10558,2725,8,8,http://10.10.3.16:8080/escm/order/newOrder,,563,ESCM-APP
25/09/2017 13:56,627,470 /escm/order/newOrder,200,OK,Thread Group 1-11,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,623,ESCM-APP
25/09/2017 13:56,1291,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-12,text,true,,10558,2773,9,9,http://10.10.3.16:8080/escm/order/newOrder,,494,ESCM-APP
25/09/2017 13:56,6530,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-5,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6526,ESCM-APP
25/09/2017 13:56,18,472 /escm/messages,200,OK,Thread Group 1-5,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,18,ESCM-APP
25/09/2017 13:56,8511,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-5,,true,,25701,4579,9,9,null,,7790,ESCM-APP
25/09/2017 13:56,686,470 /escm/order/newOrder,200,OK,Thread Group 1-12,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,682,ESCM-APP
25/09/2017 13:56,1345,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-13,text,true,,10558,2677,9,9,http://10.10.3.16:8080/escm/order/newOrder,,549,ESCM-APP
25/09/2017 13:56,6848,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-6,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6845,ESCM-APP
25/09/2017 13:57,19,472 /escm/messages,200,OK,Thread Group 1-6,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,19,ESCM-APP
25/09/2017 13:56,9043,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-6,,true,,25701,4663,9,9,null,,8228,ESCM-APP
25/09/2017 13:57,710,470 /escm/order/newOrder,200,OK,Thread Group 1-13,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,707,ESCM-APP
25/09/2017 13:57,1323,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-14,text,true,,10558,2761,9,9,http://10.10.3.16:8080/escm/order/newOrder,,568,ESCM-APP
25/09/2017 13:56,6684,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-7,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6681,ESCM-APP
25/09/2017 13:57,37,472 /escm/messages,200,OK,Thread Group 1-7,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,36,ESCM-APP
25/09/2017 13:56,8940,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-7,,true,,25701,4627,9,9,null,,8124,ESCM-APP
25/09/2017 13:57,636,470 /escm/order/newOrder,200,OK,Thread Group 1-14,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,629,ESCM-APP
25/09/2017 13:56,6174,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-8,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6171,ESCM-APP
25/09/2017 13:57,17,472 /escm/messages,200,OK,Thread Group 1-8,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,17,ESCM-APP
25/09/2017 13:56,8315,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-8,,true,,25701,4603,9,9,null,,7563,ESCM-APP
25/09/2017 13:57,1357,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-15,text,true,,10558,2725,8,8,http://10.10.3.16:8080/escm/order/newOrder,,591,ESCM-APP
25/09/2017 13:57,769,470 /escm/order/newOrder,200,OK,Thread Group 1-15,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,761,ESCM-APP
25/09/2017 13:57,1269,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-16,text,true,,10558,2737,9,9,http://10.10.3.16:8080/escm/order/newOrder,,568,ESCM-APP
25/09/2017 13:57,648,470 /escm/order/newOrder,200,OK,Thread Group 1-16,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,643,ESCM-APP
25/09/2017 13:56,6984,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-9,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6980,ESCM-APP
25/09/2017 13:57,18,472 /escm/messages,200,OK,Thread Group 1-9,text,true,,461,579,10,10,http://10.10.3.16:8080/escm/messages,,17,ESCM-APP
25/09/2017 13:56,9109,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-9,,true,,25701,4603,10,10,null,,8229,ESCM-APP
25/09/2017 13:57,1317,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-17,text,true,,10558,2689,9,9,http://10.10.3.16:8080/escm/order/newOrder,,560,ESCM-APP
25/09/2017 13:56,6545,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-10,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6537,ESCM-APP
25/09/2017 13:57,18,472 /escm/messages,200,OK,Thread Group 1-10,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,18,ESCM-APP
25/09/2017 13:56,8568,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-10,,true,,25701,4699,9,9,null,,7850,ESCM-APP
25/09/2017 13:57,663,470 /escm/order/newOrder,200,OK,Thread Group 1-17,text,true,,9504,637,8,8,http://10.10.3.16:8080/escm/order/newOrder,,656,ESCM-APP
25/09/2017 13:56,6501,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-11,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6497,ESCM-APP
25/09/2017 13:57,34,472 /escm/messages,200,OK,Thread Group 1-11,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,34,ESCM-APP
25/09/2017 13:56,8387,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-11,,true,,25701,4639,9,9,null,,7717,ESCM-APP
25/09/2017 13:57,1427,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-18,text,true,,10558,2677,8,8,http://10.10.3.16:8080/escm/order/newOrder,,595,ESCM-APP
25/09/2017 13:57,740,470 /escm/order/newOrder,200,OK,Thread Group 1-18,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,735,ESCM-APP
25/09/2017 13:57,1510,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-19,text,true,,10558,2761,9,9,http://10.10.3.16:8080/escm/order/newOrder,,693,ESCM-APP
25/09/2017 13:57,7002,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-12,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6999,ESCM-APP
25/09/2017 13:57,16,472 /escm/messages,200,OK,Thread Group 1-12,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,16,ESCM-APP
25/09/2017 13:56,8995,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-12,,true,,25701,4687,9,9,null,,8191,ESCM-APP
25/09/2017 13:57,773,470 /escm/order/newOrder,200,OK,Thread Group 1-19,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,770,ESCM-APP
25/09/2017 13:57,1393,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-20,text,true,,10558,2785,9,9,http://10.10.3.16:8080/escm/order/newOrder,,563,ESCM-APP
25/09/2017 13:57,6440,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-13,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6437,ESCM-APP
25/09/2017 13:57,48,472 /escm/messages,200,OK,Thread Group 1-13,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,47,ESCM-APP
25/09/2017 13:56,8543,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-13,,true,,25701,4591,9,9,null,,7740,ESCM-APP
25/09/2017 13:57,751,470 /escm/order/newOrder,200,OK,Thread Group 1-20,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,745,ESCM-APP
25/09/2017 13:57,1362,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-21,text,true,,10558,2689,9,9,http://10.10.3.16:8080/escm/order/newOrder,,524,ESCM-APP
25/09/2017 13:57,6613,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-14,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6601,ESCM-APP
25/09/2017 13:57,16,472 /escm/messages,200,OK,Thread Group 1-14,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,16,ESCM-APP
25/09/2017 13:57,8588,new_org_login_catalog_landing_with_cache,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-14,,true,,25701,4675,9,9,null,,7814,ESCM-APP
25/09/2017 13:57,783,470 /escm/order/newOrder,200,OK,Thread Group 1-21,text,true,,9504,637,9,9,http://10.10.3.16:8080/escm/order/newOrder,,780,ESCM-APP
25/09/2017 13:57,1406,467 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-22,text,true,,10558,2785,9,9,http://10.10.3.16:8080/escm/order/newOrder,,664,ESCM-APP
25/09/2017 13:57,6630,471 /escm/order/listAllFeaturedOffers,200,OK,Thread Group 1-15,text,true,,5178,698,9,9,http://10.10.3.16:8080/escm/order/listAllFeaturedOffers,,6627,ESCM-APP
25/09/2017 13:57,24,472 /escm/messages,200,OK,Thread Group 1-15,text,true,,461,579,9,9,http://10.10.3.16:8080/escm/messages,,23,ESCM-APP
