timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency
11/10/2017 11:39,513,524 /escm/login/auth,200,OK,Thread Group 1-1,text,true,,5976,399,1,1,510
11/10/2017 11:39,33,529 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-1,text,true,,2086,444,1,1,33
11/10/2017 11:39,18,532 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,,2280,424,1,1,14
11/10/2017 11:39,12,534 /escm/js/fingerprint.js,200,OK,Thread Group 1-1,text,true,,3892,418,1,1,9
11/10/2017 11:39,9,528 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,,1235,437,1,1,8
11/10/2017 11:39,15,535 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,,5525,416,1,1,10
11/10/2017 11:39,18,525 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6664,453,1,1,12
11/10/2017 11:39,9,526 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,,1287,439,1,1,9
11/10/2017 11:39,9,533 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,,2581,420,1,1,8
11/10/2017 11:39,47,530 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,,53407,434,1,1,23
11/10/2017 11:39,68,524 /escm/login/auth,200,OK,Thread Group 1-2,text,true,,5976,399,2,2,65
11/10/2017 11:39,78,531 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,,65186,423,2,2,28
11/10/2017 11:39,6,529 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-2,text,true,,2086,444,2,2,6
11/10/2017 11:39,7,532 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,,2280,424,2,2,7
11/10/2017 11:39,8,534 /escm/js/fingerprint.js,200,OK,Thread Group 1-2,text,true,,3892,418,2,2,8
11/10/2017 11:39,18,528 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,,1235,437,2,2,18
11/10/2017 11:39,11,535 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,,5525,416,2,2,9
11/10/2017 11:39,15,525 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6664,453,2,2,11
11/10/2017 11:39,9,526 /escm/css/logintypedialog.css,200,OK,Thread Group 1-2,text,true,,1287,439,2,2,8
11/10/2017 11:39,9,533 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,,2581,420,2,2,7
11/10/2017 11:39,53,530 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,,53407,434,2,2,22
11/10/2017 11:39,173,527 /escm/css/merchant.css,200,OK,Thread Group 1-1,text,true,,150536,432,2,2,50
11/10/2017 11:39,10,536 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-1,text,true,,73848,492,2,2,9
11/10/2017 11:39,10,537 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-1,text,true,,71736,491,2,2,10
11/10/2017 11:39,9,538 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-1,text,true,,145593,498,2,2,8
11/10/2017 11:39,963,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-1,,true,,591832,6620,2,2,741
11/10/2017 11:39,83,531 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,,65186,423,2,2,26
11/10/2017 11:39,170,527 /escm/css/merchant.css,200,OK,Thread Group 1-2,text,true,,150536,432,2,2,33
11/10/2017 11:39,8,536 /escm/css/fonts/Roboto-Light.woff,200,OK,Thread Group 1-2,text,true,,73848,492,2,2,6
11/10/2017 11:39,7,537 /escm/css/fonts/Roboto-Bold.woff,200,OK,Thread Group 1-2,text,true,,71736,491,2,2,6
11/10/2017 11:39,7,538 /escm/css/fonts/Roboto-Regular.ttf,200,OK,Thread Group 1-2,text,true,,145593,498,2,2,6
11/10/2017 11:39,479,Hit_the_portal_new,200,"Number of samples in transaction : 15, number of failing samples : 0",Thread Group 1-2,,true,,591832,6620,2,2,238
11/10/2017 11:39,77,524 /escm/login/auth,200,OK,Thread Group 1-3,text,true,,5976,399,3,3,75
11/10/2017 11:39,7,529 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-3,text,true,,2086,444,3,3,7
11/10/2017 11:39,8,532 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-3,text,true,,2280,424,3,3,8
11/10/2017 11:39,9,534 /escm/js/fingerprint.js,200,OK,Thread Group 1-3,text,true,,3892,418,3,3,7
11/10/2017 11:39,8,528 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,,1235,437,3,3,8
11/10/2017 11:39,11,535 /escm/js/validator.js,200,OK,Thread Group 1-3,text,true,,5525,416,3,3,10
11/10/2017 11:39,16,525 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-3,text,true,,6664,453,3,3,14
11/10/2017 11:39,8,526 /escm/css/logintypedialog.css,200,OK,Thread Group 1-3,text,true,,1287,439,3,3,8
11/10/2017 11:39,8,533 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,,2581,420,3,3,7
11/10/2017 11:39,51,530 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-3,text,true,,53407,434,3,3,22
11/10/2017 11:39,67,531 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-3,text,true,,65186,423,3,3,25
11/10/2017 11:39,1296,541 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-1,text,true,,9591,3366,3,3,362
11/10/2017 11:39,180,527 /escm/css/merchant.css,200,OK,Thread Group 1-3,text,true,,150536,432,3,3,34
